User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Outcomes,Payout,Profit
21,4,76.34,[300 180 115 115],"[0.25, 0.35714285714285715, 0.46511627906976744, 0.46511627906976744]","['Win', 'Loss', 'Loss', 'Win']",0.0,-76.34
19,5,193.26,[ 105  180 -450  500  180],"[0.4878048780487805, 0.35714285714285715, 0.8181818181818182, 0.16666666666666666, 0.35714285714285715]","['Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-193.26
53,3,407.1,[ 100 -105  100],"[0.5, 0.5121951219512195, 0.5]","['Win', 'Loss', 'Loss']",0.0,-407.1
19,3,288.49,[-450 -105  180],"[0.8181818181818182, 0.5121951219512195, 0.35714285714285715]","['Win', 'Win', 'Loss']",360.6125,72.1225
57,2,63.24,[-105 -120],"[0.5121951219512195, 0.5454545454545454]","['Loss', 'Win']",0.0,-63.24
25,6,192.66,[-500 -150 -200 -105 -400 -200],"[0.8333333333333334, 0.6, 0.6666666666666666, 0.5121951219512195, 0.8, 0.6666666666666666]","['Win', 'Win', 'Win', 'Loss', 'Win', 'Loss']",77.06400000000001,-115.59599999999999
86,6,128.92,[ 180  105  115 -150 -450 -120],"[0.35714285714285715, 0.4878048780487805, 0.46511627906976744, 0.6, 0.8181818181818182, 0.5454545454545454]","['Win', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",0.0,-128.92
31,5,263.56,[-105  100 -150  100  100],"[0.5121951219512195, 0.5, 0.6, 0.5, 0.5]","['Win', 'Win', 'Win', 'Loss', 'Loss']",105.424,-158.136
81,4,423.25,[-105  180  220  105],"[0.5121951219512195, 0.35714285714285715, 0.3125, 0.4878048780487805]","['Loss', 'Win', 'Loss', 'Win']",0.0,-423.25
55,4,223.77,[-500 -200 -200 -500],"[0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334]","['Win', 'Win', 'Loss', 'Loss']",0.0,-223.77
23,2,222.34,[-120  220],"[0.5454545454545454, 0.3125]","['Loss', 'Loss']",0.0,-222.34
32,3,453.62,[ 100 -120  105],"[0.5, 0.5454545454545454, 0.4878048780487805]","['Win', 'Win', 'Win']",1020.645,567.025
62,2,292.33,[-105 -200],"[0.5121951219512195, 0.6666666666666666]","['Loss', 'Win']",0.0,-292.33
74,6,287.43,[-450 -450  115  100 -120 -450],"[0.8181818181818182, 0.8181818181818182, 0.46511627906976744, 0.5, 0.5454545454545454, 0.8181818181818182]","['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",114.97200000000001,-172.458
10,3,138.34,[ 115  100 -120],"[0.46511627906976744, 0.5, 0.5454545454545454]","['Loss', 'Loss', 'Loss']",0.0,-138.34
100,2,307.78,[ 300 -400],"[0.25, 0.8]","['Loss', 'Win']",0.0,-307.78
72,5,292.2,[ 400 -150 -120 -200 -400],"[0.2, 0.6, 0.5454545454545454, 0.6666666666666666, 0.8]","['Loss', 'Win', 'Win', 'Loss', 'Win']",116.88,-175.32
54,6,204.46,[180 110 105 220 400 110],"[0.35714285714285715, 0.47619047619047616, 0.4878048780487805, 0.3125, 0.2, 0.47619047619047616]","['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-204.46
52,4,495.44,[500 300 105 400],"[0.16666666666666666, 0.25, 0.4878048780487805, 0.2]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-495.44
20,2,442.13,[-400 -150],"[0.8, 0.6]","['Win', 'Win']",0.0,-442.13
32,6,377.3,[-500 -450 -120 -400 -450 -450],"[0.8333333333333334, 0.8181818181818182, 0.5454545454545454, 0.8, 0.8181818181818182, 0.8181818181818182]","['Win', 'Win', 'Win', 'Win', 'Win', 'Win']",9432.5,9055.2
14,6,273.3,[ 300 -450  115 -105 -500  100],"[0.25, 0.8181818181818182, 0.46511627906976744, 0.5121951219512195, 0.8333333333333334, 0.5]","['Win', 'Win', 'Win', 'Win', 'Win', 'Win']",6832.5,6559.2
50,4,236.41,[500 110 300 400],"[0.16666666666666666, 0.47619047619047616, 0.25, 0.2]","['Loss', 'Win', 'Loss', 'Loss']",0.0,-236.41
28,4,100.6,[-120  300  115 -450],"[0.5454545454545454, 0.25, 0.46511627906976744, 0.8181818181818182]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-100.6
53,4,159.81,[115 400 115 180],"[0.46511627906976744, 0.2, 0.46511627906976744, 0.35714285714285715]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-159.81
24,2,389.24,[300 500],"[0.25, 0.16666666666666666]","['Loss', 'Loss']",0.0,-389.24
79,4,232.34,[-450  105  400 -120],"[0.8181818181818182, 0.4878048780487805, 0.2, 0.5454545454545454]","['Loss', 'Win', 'Loss', 'Loss']",0.0,-232.34
22,5,442.31,[-200  115  220  400  100],"[0.6666666666666666, 0.46511627906976744, 0.3125, 0.2, 0.5]","['Win', 'Win', 'Loss', 'Loss', 'Win']",176.924,-265.38599999999997
30,6,82.48,[-105 -105  115  220  300 -105],"[0.5121951219512195, 0.5121951219512195, 0.46511627906976744, 0.3125, 0.25, 0.5121951219512195]","['Loss', 'Win', 'Win', 'Loss', 'Win', 'Win']",32.992000000000004,-49.488
63,4,259.09,[-450 -400  110 -105],"[0.8181818181818182, 0.8, 0.47619047619047616, 0.5121951219512195]","['Win', 'Win', 'Loss', 'Loss']",0.0,-259.09
4,6,327.01,[-105 -200 -150 -105  100  500],"[0.5121951219512195, 0.6666666666666666, 0.6, 0.5121951219512195, 0.5, 0.16666666666666666]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-327.01
77,3,263.26,[180 105 110],"[0.35714285714285715, 0.4878048780487805, 0.47619047619047616]","['Win', 'Loss', 'Win']",329.075,65.815
59,3,445.72,[180 115 500],"[0.35714285714285715, 0.46511627906976744, 0.16666666666666666]","['Win', 'Win', 'Loss']",557.1500000000001,111.43000000000006
87,4,494.89,[300 180 100 400],"[0.25, 0.35714285714285715, 0.5, 0.2]","['Loss', 'Loss', 'Loss', 'Loss']",0.0,-494.89
8,6,66.76,[ 105 -500 -200  110 -200  115],"[0.4878048780487805, 0.8333333333333334, 0.6666666666666666, 0.47619047619047616, 0.6666666666666666, 0.46511627906976744]","['Win', 'Loss', 'Win', 'Loss', 'Win', 'Win']",26.704000000000004,-40.056
82,3,73.68,[100 500 115],"[0.5, 0.16666666666666666, 0.46511627906976744]","['Loss', 'Win', 'Loss']",0.0,-73.68
12,4,73.86,[-400 -105 -450 -120],"[0.8, 0.5121951219512195, 0.8181818181818182, 0.5454545454545454]","['Win', 'Loss', 'Win', 'Loss']",0.0,-73.86
31,6,343.78,[-400 -200 -120  115 -120 -500],"[0.8, 0.6666666666666666, 0.5454545454545454, 0.46511627906976744, 0.5454545454545454, 0.8333333333333334]","['Win', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-343.78
78,4,192.61,[ 105 -450 -200  115],"[0.4878048780487805, 0.8181818181818182, 0.6666666666666666, 0.46511627906976744]","['Win', 'Win', 'Loss', 'Loss']",0.0,-192.61
34,6,369.32,[ 115 -105 -120  100  400 -105],"[0.46511627906976744, 0.5121951219512195, 0.5454545454545454, 0.5, 0.2, 0.5121951219512195]","['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Win']",0.0,-369.32
82,3,208.68,[-500  110  110],"[0.8333333333333334, 0.47619047619047616, 0.47619047619047616]","['Loss', 'Win', 'Loss']",0.0,-208.68
98,4,317.53,[ 300 -105 -200  300],"[0.25, 0.5121951219512195, 0.6666666666666666, 0.25]","['Loss', 'Win', 'Win', 'Win']",476.29499999999996,158.765
75,3,387.23,[110 105 105],"[0.47619047619047616, 0.4878048780487805, 0.4878048780487805]","['Win', 'Loss', 'Win']",484.0375,96.8075
76,4,278.63,[-400  110 -150 -120],"[0.8, 0.47619047619047616, 0.6, 0.5454545454545454]","['Win', 'Win', 'Loss', 'Loss']",0.0,-278.63
49,2,274.36,[-500  180],"[0.8333333333333334, 0.35714285714285715]","['Win', 'Loss']",0.0,-274.36
79,3,53.23,[-400  100  300],"[0.8, 0.5, 0.25]","['Win', 'Win', 'Loss']",66.5375,13.307499999999997
57,3,211.28,[ 400  400 -400],"[0.2, 0.2, 0.8]","['Loss', 'Loss', 'Win']",0.0,-211.28
95,5,277.43,[-200  500  180  400 -105],"[0.6666666666666666, 0.16666666666666666, 0.35714285714285715, 0.2, 0.5121951219512195]","['Win', 'Win', 'Loss', 'Loss', 'Win']",110.97200000000001,-166.458
93,3,236.37,[ 115  300 -450],"[0.46511627906976744, 0.25, 0.8181818181818182]","['Loss', 'Loss', 'Win']",0.0,-236.37
26,6,451.38,[-105 -200 -120 -150 -500 -400],"[0.5121951219512195, 0.6666666666666666, 0.5454545454545454, 0.6, 0.8333333333333334, 0.8]","['Win', 'Win', 'Loss', 'Win', 'Win', 'Win']",902.76,451.38
18,4,454.2,[115 100 500 300],"[0.46511627906976744, 0.5, 0.16666666666666666, 0.25]","['Loss', 'Win', 'Loss', 'Loss']",0.0,-454.2
96,2,412.74,[-200  400],"[0.6666666666666666, 0.2]","['Loss', 'Loss']",0.0,-412.74
86,6,193.9,[ 400  105  300 -500 -500  500],"[0.2, 0.4878048780487805, 0.25, 0.8333333333333334, 0.8333333333333334, 0.16666666666666666]","['Loss', 'Win', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-193.9
38,6,361.48,[ 115  100 -105  115 -400  100],"[0.46511627906976744, 0.5, 0.5121951219512195, 0.46511627906976744, 0.8, 0.5]","['Win', 'Win', 'Win', 'Win', 'Win', 'Win']",9037.0,8675.52
81,6,203.69,[-400 -450  105  300  180 -105],"[0.8, 0.8181818181818182, 0.4878048780487805, 0.25, 0.35714285714285715, 0.5121951219512195]","['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-203.69
87,6,123.97,[110 220 400 500 115 100],"[0.47619047619047616, 0.3125, 0.2, 0.16666666666666666, 0.46511627906976744, 0.5]","['Win', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-123.97
88,2,178.02,[-400 -120],"[0.8, 0.5454545454545454]","['Win', 'Loss']",0.0,-178.02
50,5,44.77,[-120  180 -400 -105 -450],"[0.5454545454545454, 0.35714285714285715, 0.8, 0.5121951219512195, 0.8181818181818182]","['Win', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-44.77
8,3,172.57,[-150 -400 -500],"[0.6, 0.8, 0.8333333333333334]","['Loss', 'Win', 'Win']",215.71249999999998,43.142499999999984
41,6,235.76,[105 400 400 110 180 105],"[0.4878048780487805, 0.2, 0.2, 0.47619047619047616, 0.35714285714285715, 0.4878048780487805]","['Win', 'Loss', 'Loss', 'Win', 'Win', 'Win']",94.304,-141.456
6,3,478.19,[-450  400 -200],"[0.8181818181818182, 0.2, 0.6666666666666666]","['Loss', 'Loss', 'Win']",0.0,-478.19
69,3,163.57,[-500 -500 -200],"[0.8333333333333334, 0.8333333333333334, 0.6666666666666666]","['Loss', 'Win', 'Loss']",0.0,-163.57
44,6,452.2,[100 500 100 110 500 100],"[0.5, 0.16666666666666666, 0.5, 0.47619047619047616, 0.16666666666666666, 0.5]","['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",0.0,-452.2
64,5,122.14,[115 300 400 100 100],"[0.46511627906976744, 0.25, 0.2, 0.5, 0.5]","['Win', 'Loss', 'Loss', 'Win', 'Win']",48.856,-73.28399999999999
29,3,103.57,[ 100  400 -500],"[0.5, 0.2, 0.8333333333333334]","['Loss', 'Loss', 'Loss']",0.0,-103.57
28,4,264.31,[100 110 100 115],"[0.5, 0.47619047619047616, 0.5, 0.46511627906976744]","['Win', 'Loss', 'Win', 'Win']",396.46500000000003,132.15500000000003
11,3,339.53,[-150 -120 -400],"[0.6, 0.5454545454545454, 0.8]","['Win', 'Win', 'Win']",763.9424999999999,424.4124999999999
65,6,31.72,[ 300 -120  115  105 -200 -200],"[0.25, 0.5454545454545454, 0.46511627906976744, 0.4878048780487805, 0.6666666666666666, 0.6666666666666666]","['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Win']",0.0,-31.72
19,2,118.32,[-450  110],"[0.8181818181818182, 0.47619047619047616]","['Win', 'Loss']",0.0,-118.32
9,3,233.28,[-105 -150  500],"[0.5121951219512195, 0.6, 0.16666666666666666]","['Loss', 'Win', 'Loss']",0.0,-233.28
27,5,172.19,[-500 -150 -105 -450 -150],"[0.8333333333333334, 0.6, 0.5121951219512195, 0.8181818181818182, 0.6]","['Win', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-172.19
34,4,359.18,[220 180 180 180],"[0.3125, 0.35714285714285715, 0.35714285714285715, 0.35714285714285715]","['Loss', 'Loss', 'Loss', 'Loss']",0.0,-359.18
44,4,260.47,[-400 -150 -400 -120],"[0.8, 0.6, 0.8, 0.5454545454545454]","['Win', 'Win', 'Win', 'Loss']",390.70500000000004,130.235
68,2,88.58,[ 400 -400],"[0.2, 0.8]","['Loss', 'Win']",0.0,-88.58
100,2,448.29,[180 220],"[0.35714285714285715, 0.3125]","['Loss', 'Loss']",0.0,-448.29
82,3,153.52,[ 105  110 -200],"[0.4878048780487805, 0.47619047619047616, 0.6666666666666666]","['Loss', 'Win', 'Win']",191.9,38.379999999999995
15,6,368.25,[ 300  220 -150 -400  300  220],"[0.25, 0.3125, 0.6, 0.8, 0.25, 0.3125]","['Loss', 'Win', 'Win', 'Win', 'Loss', 'Win']",147.3,-220.95
51,5,392.16,[-200  110  180 -105 -450],"[0.6666666666666666, 0.47619047619047616, 0.35714285714285715, 0.5121951219512195, 0.8181818181818182]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-392.16
13,4,481.95,[400 100 110 115],"[0.2, 0.5, 0.47619047619047616, 0.46511627906976744]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-481.95
83,2,254.27,[-400 -400],"[0.8, 0.8]","['Win', 'Win']",0.0,-254.27
49,5,311.76,[400 115 400 400 220],"[0.2, 0.46511627906976744, 0.2, 0.2, 0.3125]","['Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-311.76
70,6,174.09,[-105 -150 -120  300  105 -400],"[0.5121951219512195, 0.6, 0.5454545454545454, 0.25, 0.4878048780487805, 0.8]","['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",69.63600000000001,-104.454
56,4,342.31,[-500 -105 -150 -450],"[0.8333333333333334, 0.5121951219512195, 0.6, 0.8181818181818182]","['Win', 'Win', 'Loss', 'Loss']",0.0,-342.31
76,4,237.06,[105 500 180 110],"[0.4878048780487805, 0.16666666666666666, 0.35714285714285715, 0.47619047619047616]","['Win', 'Win', 'Loss', 'Loss']",0.0,-237.06
51,6,224.45,[500 100 180 500 105 100],"[0.16666666666666666, 0.5, 0.35714285714285715, 0.16666666666666666, 0.4878048780487805, 0.5]","['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Win']",0.0,-224.45
37,4,429.18,[220 105 110 180],"[0.3125, 0.4878048780487805, 0.47619047619047616, 0.35714285714285715]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-429.18
17,6,34.58,[ 115  180 -500  300  300  115],"[0.46511627906976744, 0.35714285714285715, 0.8333333333333334, 0.25, 0.25, 0.46511627906976744]","['Win', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",0.0,-34.58
58,4,442.16,[180 220 110 105],"[0.35714285714285715, 0.3125, 0.47619047619047616, 0.4878048780487805]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-442.16
87,3,427.51,[500 105 100],"[0.16666666666666666, 0.4878048780487805, 0.5]","['Win', 'Win', 'Loss']",534.3875,106.87750000000005
90,6,258.12,[400 300 500 110 400 100],"[0.2, 0.25, 0.16666666666666666, 0.47619047619047616, 0.2, 0.5]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-258.12
29,5,250.2,[-150 -105 -105 -120 -105],"[0.6, 0.5121951219512195, 0.5121951219512195, 0.5454545454545454, 0.5121951219512195]","['Win', 'Loss', 'Loss', 'Win', 'Win']",100.08,-150.12
33,3,187.29,[ 100  110 -500],"[0.5, 0.47619047619047616, 0.8333333333333334]","['Loss', 'Loss', 'Win']",0.0,-187.29
60,5,497.15,[-500  105  500  500  105],"[0.8333333333333334, 0.4878048780487805, 0.16666666666666666, 0.16666666666666666, 0.4878048780487805]","['Win', 'Win', 'Loss', 'Loss', 'Win']",198.86,-298.28999999999996
91,4,64.47,[105 400 400 180],"[0.4878048780487805, 0.2, 0.2, 0.35714285714285715]","['Win', 'Loss', 'Loss', 'Loss']",0.0,-64.47
89,5,299.21,[-150 -400  110 -500  300],"[0.6, 0.8, 0.47619047619047616, 0.8333333333333334, 0.25]","['Win', 'Win', 'Loss', 'Win', 'Loss']",119.684,-179.52599999999998
55,3,344.02,[-150 -400  105],"[0.6, 0.8, 0.4878048780487805]","['Loss', 'Loss', 'Win']",0.0,-344.02
10,6,467.82,[-105  180  300  220  400  500],"[0.5121951219512195, 0.35714285714285715, 0.25, 0.3125, 0.2, 0.16666666666666666]","['Win', 'Win', 'Loss', 'Win', 'Win', 'Loss']",187.12800000000001,-280.692
47,2,392.3,[-450 -120],"[0.8181818181818182, 0.5454545454545454]","['Win', 'Win']",0.0,-392.3
23,5,325.49,[-150 -120 -120 -400  500],"[0.6, 0.5454545454545454, 0.5454545454545454, 0.8, 0.16666666666666666]","['Win', 'Win', 'Loss', 'Win', 'Win']",650.98,325.49
85,2,67.24,[100 100],"[0.5, 0.5]","['Loss', 'Win']",0.0,-67.24
21,5,193.13,[-200  400 -105 -105 -200],"[0.6666666666666666, 0.2, 0.5121951219512195, 0.5121951219512195, 0.6666666666666666]","['Loss', 'Win', 'Win', 'Win', 'Win']",386.26,193.13
13,5,78.03,[ 500  400  300  220 -450],"[0.16666666666666666, 0.2, 0.25, 0.3125, 0.8181818181818182]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-78.03
33,6,441.79,[-450 -150 -150 -105 -450 -120],"[0.8181818181818182, 0.6, 0.6, 0.5121951219512195, 0.8181818181818182, 0.5454545454545454]","['Win', 'Win', 'Win', 'Loss', 'Win', 'Loss']",176.716,-265.074
24,4,377.31,[500 105 115 300],"[0.16666666666666666, 0.4878048780487805, 0.46511627906976744, 0.25]","['Loss', 'Win', 'Win', 'Loss']",0.0,-377.31
11,3,381.19,[-150 -150 -200],"[0.6, 0.6, 0.6666666666666666]","['Win', 'Win', 'Win']",857.6775,476.4875
17,3,329.61,[ 500  110 -200],"[0.16666666666666666, 0.47619047619047616, 0.6666666666666666]","['Loss', 'Loss', 'Loss']",0.0,-329.61
68,3,258.45,[-105  105 -200],"[0.5121951219512195, 0.4878048780487805, 0.6666666666666666]","['Loss', 'Win', 'Loss']",0.0,-258.45
47,4,83.49,[ 100  500 -200  110],"[0.5, 0.16666666666666666, 0.6666666666666666, 0.47619047619047616]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-83.49
25,2,171.55,[115 105],"[0.46511627906976744, 0.4878048780487805]","['Loss', 'Win']",0.0,-171.55
94,3,77.09,[-200 -105 -105],"[0.6666666666666666, 0.5121951219512195, 0.5121951219512195]","['Win', 'Win', 'Win']",173.45250000000001,96.36250000000001
73,2,365.21,[-500 -450],"[0.8333333333333334, 0.8181818181818182]","['Win', 'Win']",0.0,-365.21
21,4,88.51,[ 300 -400  500  100],"[0.25, 0.8, 0.16666666666666666, 0.5]","['Win', 'Loss', 'Loss', 'Loss']",0.0,-88.51
84,4,354.04,[105 115 105 105],"[0.4878048780487805, 0.46511627906976744, 0.4878048780487805, 0.4878048780487805]","['Win', 'Loss', 'Loss', 'Win']",0.0,-354.04
83,6,349.21,[-200 -120 -120 -150 -200 -500],"[0.6666666666666666, 0.5454545454545454, 0.5454545454545454, 0.6, 0.6666666666666666, 0.8333333333333334]","['Win', 'Win', 'Win', 'Loss', 'Win', 'Loss']",139.684,-209.52599999999998
83,3,235.06,[-105 -150 -450],"[0.5121951219512195, 0.6, 0.8181818181818182]","['Win', 'Loss', 'Win']",293.825,58.764999999999986
12,6,76.26,[ 400  110  500  115 -450 -200],"[0.2, 0.47619047619047616, 0.16666666666666666, 0.46511627906976744, 0.8181818181818182, 0.6666666666666666]","['Loss', 'Loss', 'Loss', 'Loss', 'Win', 'Win']",0.0,-76.26
37,3,164.25,[-450 -200 -105],"[0.8181818181818182, 0.6666666666666666, 0.5121951219512195]","['Win', 'Win', 'Win']",369.5625,205.3125
42,4,166.85,[ 100 -500  300  220],"[0.5, 0.8333333333333334, 0.25, 0.3125]","['Loss', 'Win', 'Loss', 'Loss']",0.0,-166.85
17,4,353.19,[-150 -200 -400 -105],"[0.6, 0.6666666666666666, 0.8, 0.5121951219512195]","['Win', 'Win', 'Win', 'Loss']",529.785,176.59499999999997
48,5,65.73,[ 115 -500 -120  100 -450],"[0.46511627906976744, 0.8333333333333334, 0.5454545454545454, 0.5, 0.8181818181818182]","['Win', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-65.73
28,5,416.24,[-500  220  500  500  220],"[0.8333333333333334, 0.3125, 0.16666666666666666, 0.16666666666666666, 0.3125]","['Win', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-416.24
41,4,382.89,[-150 -105 -120 -150],"[0.6, 0.5121951219512195, 0.5454545454545454, 0.6]","['Win', 'Win', 'Win', 'Win']",1914.4499999999998,1531.56
99,4,101.29,[-450 -120 -150 -450],"[0.8181818181818182, 0.5454545454545454, 0.6, 0.8181818181818182]","['Win', 'Loss', 'Win', 'Win']",151.935,50.644999999999996
47,2,362.39,[300 115],"[0.25, 0.46511627906976744]","['Loss', 'Loss']",0.0,-362.39
18,2,337.57,[-200 -150],"[0.6666666666666666, 0.6]","['Win', 'Loss']",0.0,-337.57
78,6,376.58,[300 180 110 220 400 105],"[0.25, 0.35714285714285715, 0.47619047619047616, 0.3125, 0.2, 0.4878048780487805]","['Win', 'Win', 'Win', 'Win', 'Loss', 'Win']",753.16,376.58
99,5,102.57,[ 180 -200 -400 -105  110],"[0.35714285714285715, 0.6666666666666666, 0.8, 0.5121951219512195, 0.47619047619047616]","['Loss', 'Win', 'Win', 'Win', 'Win']",205.14,102.57
71,5,87.22,[115 105 220 110 400],"[0.46511627906976744, 0.4878048780487805, 0.3125, 0.47619047619047616, 0.2]","['Win', 'Loss', 'Win', 'Win', 'Loss']",34.888,-52.332
13,4,125.88,[500 500 500 110],"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.47619047619047616]","['Loss', 'Loss', 'Loss', 'Loss']",0.0,-125.88
82,4,189.28,[-120 -200 -450 -450],"[0.5454545454545454, 0.6666666666666666, 0.8181818181818182, 0.8181818181818182]","['Win', 'Loss', 'Win', 'Win']",283.92,94.64000000000001
13,6,398.9,[-120  105  110  180 -150 -150],"[0.5454545454545454, 0.4878048780487805, 0.47619047619047616, 0.35714285714285715, 0.6, 0.6]","['Loss', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",0.0,-398.9
100,5,371.58,[ 180 -120  110  500  180],"[0.35714285714285715, 0.5454545454545454, 0.47619047619047616, 0.16666666666666666, 0.35714285714285715]","['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-371.58
31,2,463.47,[180 180],"[0.35714285714285715, 0.35714285714285715]","['Loss', 'Loss']",0.0,-463.47
2,3,38.73,[115 110 105],"[0.46511627906976744, 0.47619047619047616, 0.4878048780487805]","['Win', 'Loss', 'Loss']",0.0,-38.73
16,6,15.66,[-500 -150  105 -400  115  220],"[0.8333333333333334, 0.6, 0.4878048780487805, 0.8, 0.46511627906976744, 0.3125]","['Win', 'Win', 'Win', 'Win', 'Win', 'Loss']",31.32,15.66
9,3,352.58,[ 115  110 -120],"[0.46511627906976744, 0.47619047619047616, 0.5454545454545454]","['Win', 'Win', 'Loss']",440.72499999999997,88.14499999999998
73,2,146.85,[115 300],"[0.46511627906976744, 0.25]","['Win', 'Win']",0.0,-146.85
38,2,173.7,[ 110 -150],"[0.47619047619047616, 0.6]","['Loss', 'Loss']",0.0,-173.7
75,3,277.93,[100 400 100],"[0.5, 0.2, 0.5]","['Win', 'Loss', 'Loss']",0.0,-277.93
54,6,60.18,[-150 -500 -500 -150 -500 -400],"[0.6, 0.8333333333333334, 0.8333333333333334, 0.6, 0.8333333333333334, 0.8]","['Loss', 'Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-60.18
56,3,324.92,[-105 -450 -120],"[0.5121951219512195, 0.8181818181818182, 0.5454545454545454]","['Loss', 'Win', 'Loss']",0.0,-324.92
86,6,169.32,[-450 -200 -200 -400 -200 -150],"[0.8181818181818182, 0.6666666666666666, 0.6666666666666666, 0.8, 0.6666666666666666, 0.6]","['Win', 'Win', 'Loss', 'Win', 'Win', 'Loss']",67.728,-101.592
97,6,320.03,[-400 -105 -150 -500 -105 -450],"[0.8, 0.5121951219512195, 0.6, 0.8333333333333334, 0.5121951219512195, 0.8181818181818182]","['Win', 'Win', 'Win', 'Win', 'Win', 'Win']",8000.749999999999,7680.719999999999
100,4,418.66,[-500 -500 -200 -120],"[0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.5454545454545454]","['Win', 'Win', 'Win', 'Win']",2093.3,1674.64
87,5,93.84,[ 500  115 -400  180  180],"[0.16666666666666666, 0.46511627906976744, 0.8, 0.35714285714285715, 0.35714285714285715]","['Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-93.84
45,5,466.13,[ 220 -150 -150  220  180],"[0.3125, 0.6, 0.6, 0.3125, 0.35714285714285715]","['Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-466.13
34,2,270.04,[ 115 -450],"[0.46511627906976744, 0.8181818181818182]","['Loss', 'Loss']",0.0,-270.04
9,4,462.23,[ 220 -500  180 -500],"[0.3125, 0.8333333333333334, 0.35714285714285715, 0.8333333333333334]","['Loss', 'Win', 'Win', 'Win']",693.345,231.115
88,5,111.79,[ 500  400 -400  105  400],"[0.16666666666666666, 0.2, 0.8, 0.4878048780487805, 0.2]","['Loss', 'Win', 'Win', 'Win', 'Loss']",44.71600000000001,-67.074
8,6,306.24,[500 500 115 115 115 100],"[0.16666666666666666, 0.16666666666666666, 0.46511627906976744, 0.46511627906976744, 0.46511627906976744, 0.5]","['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",0.0,-306.24
7,6,207.9,[-120 -200  100  500  400  400],"[0.5454545454545454, 0.6666666666666666, 0.5, 0.16666666666666666, 0.2, 0.2]","['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",0.0,-207.9
36,3,389.37,[-400 -400 -500],"[0.8, 0.8, 0.8333333333333334]","['Win', 'Win', 'Win']",876.0825,486.7125
18,3,306.9,[ 100 -105  105],"[0.5, 0.5121951219512195, 0.4878048780487805]","['Loss', 'Loss', 'Loss']",0.0,-306.9
3,6,252.31,[ 400 -200 -450  100 -450  100],"[0.2, 0.6666666666666666, 0.8181818181818182, 0.5, 0.8181818181818182, 0.5]","['Loss', 'Win', 'Win', 'Loss', 'Win', 'Win']",100.924,-151.386
28,6,457.36,[-400 -105 -150 -120 -120 -200],"[0.8, 0.5121951219512195, 0.6, 0.5454545454545454, 0.5454545454545454, 0.6666666666666666]","['Win', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-457.36
70,3,194.79,[100 500 400],"[0.5, 0.16666666666666666, 0.2]","['Win', 'Loss', 'Loss']",0.0,-194.79
44,5,117.79,[-450 -120 -120 -450 -200],"[0.8181818181818182, 0.5454545454545454, 0.5454545454545454, 0.8181818181818182, 0.6666666666666666]","['Win', 'Win', 'Win', 'Win', 'Win']",1177.9,1060.1100000000001
21,2,307.97,[-200 -105],"[0.6666666666666666, 0.5121951219512195]","['Win', 'Win']",0.0,-307.97
