User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Overall_Result,Payout,Profit,Commission,Total_Bets,Total_Winnings,Total_Losses,Win_Rate,ROI
50,3,56.11,[105 300 105],"[0.4878048780487805, 0.25, 0.4878048780487805]",0.0594883997620463,16.810000000000002,0.2256097560975609,Loss,0.0,-50.499,5.611000000000001,88,0.0,56.11,13.636363636363635,-0.34357869972723887
75,6,117.23,[ 110  100 -200 -500 -105 -500],"[0.47619047619047616, 0.5, 0.6666666666666666, 0.8333333333333334, 0.5121951219512195, 0.8333333333333334]",0.0564588979223125,17.712,2.8217189314750293,Loss,0.0,-105.507,11.723,103,0.0,117.23,3.8834951456310676,-0.7567062306085507
15,5,256.74,[ 105 -150  300  400 -450],"[0.4878048780487805, 0.6, 0.25, 0.2, 0.8181818181818182]",0.0119733924611973,83.51851851851852,1.3559866962305986,Loss,0.0,-231.066,25.674000000000003,106,0.0,256.74,9.433962264150944,0.22025589574568594
32,3,425.29,[ 300 -500  100],"[0.25, 0.8333333333333334, 0.5]",0.1041666666666666,9.6,0.5833333333333335,Win,4082.784,3700.023,42.529,105,4082.784,0.0,11.428571428571429,-0.20871599706690402
28,4,432.36,[-450 -150 -120 -400],"[0.8181818181818182, 0.6, 0.5454545454545454, 0.8]",0.2142148760330578,4.6682098765432105,1.7636363636363637,Win,2018.3472222222224,1629.2232222222226,43.236,106,2018.3472222222224,0.0,16.037735849056602,1.089058272382761
22,2,311.94,[105 105],"[0.4878048780487805, 0.4878048780487805]",0.2379535990481855,4.202500000000001,-0.024390243902439,Loss,0.0,-280.746,31.194000000000003,98,0.0,311.94,8.16326530612245,0.34011956522868064
17,5,464.81,[ 300  220  300  105 -500],"[0.25, 0.3125, 0.25, 0.4878048780487805, 0.8333333333333334]",0.0079395325203252,125.95199999999998,1.133638211382114,Loss,0.0,-418.329,46.481,126,0.0,464.81,9.523809523809524,-0.3183174144514255
59,3,255.03,[ 300 -120  500],"[0.25, 0.5454545454545454, 0.16666666666666666]",0.0227272727272727,44.00000000000001,-0.0378787878787879,Loss,0.0,-229.527,25.503,111,0.0,255.03,9.90990990990991,-0.5605546121559092
90,4,445.63,[300 180 400 100],"[0.25, 0.35714285714285715, 0.2, 0.5]",0.0089285714285714,112.0,0.3071428571428571,Loss,0.0,-401.067,44.563,115,0.0,445.63,11.304347826086957,-0.31493516795934523
71,3,232.49,[220 180 400],"[0.3125, 0.35714285714285715, 0.2]",0.0223214285714285,44.79999999999999,-0.1303571428571428,Loss,0.0,-209.241,23.249,87,0.0,232.49,4.597701149425287,-0.6303159235649101
57,6,145.84,[-200  180  220  105 -150  500],"[0.6666666666666666, 0.35714285714285715, 0.3125, 0.4878048780487805, 0.6, 0.16666666666666666]",0.00362950058072,275.52000000000004,1.5907810685249708,Loss,0.0,-131.256,14.584,105,0.0,145.84,13.333333333333334,0.03410519123986089
26,5,459.04,[-500 -150 -150 -150 -120],"[0.8333333333333334, 0.6, 0.6, 0.6, 0.5454545454545454]",0.0981818181818181,10.185185185185183,2.1787878787878787,Loss,0.0,-413.136,45.904,115,0.0,459.04,12.173913043478262,1.611363479382381
25,2,200.09,[105 110],"[0.4878048780487805, 0.47619047619047616]",0.2322880371660859,4.305000000000001,-0.0360046457607433,Loss,0.0,-180.08100000000002,20.009,116,0.0,200.09,8.620689655172415,-0.6725307335844849
10,4,256.67,[-400  105  100  500],"[0.8, 0.4878048780487805, 0.5, 0.16666666666666666]",0.032520325203252,30.750000000000004,0.9544715447154472,Loss,0.0,-231.003,25.667,92,0.0,256.67,9.782608695652174,-0.19306236873827276
45,3,171.14,[ 400 -120  500],"[0.2, 0.5454545454545454, 0.16666666666666666]",0.0181818181818181,55.0,-0.087878787878788,Loss,0.0,-154.02599999999998,17.114,102,0.0,171.14,5.88235294117647,-0.5521183579067995
83,5,334.79,[105 500 400 180 220],"[0.4878048780487805, 0.16666666666666666, 0.2, 0.35714285714285715, 0.3125]",0.00181475029036,551.04,0.5241144018583044,Loss,0.0,-301.31100000000004,33.479000000000006,82,0.0,334.79,12.195121951219512,-0.17313479745853202
11,3,497.57,[-500  220 -200],"[0.8333333333333334, 0.3125, 0.6666666666666666]",0.1736111111111111,5.76,0.8125,Loss,0.0,-447.813,49.757000000000005,92,0.0,497.57,9.782608695652174,-0.531025275384415
77,5,22.5,[ 500  500  180 -150 -150],"[0.16666666666666666, 0.16666666666666666, 0.35714285714285715, 0.6, 0.6]",0.0035714285714285,280.00000000000006,0.8904761904761904,Loss,0.0,-20.25,2.25,92,0.0,22.5,10.869565217391305,-0.5064872871978349
53,6,450.93,[110 400 300 400 115 400],"[0.47619047619047616, 0.2, 0.25, 0.2, 0.46511627906976744, 0.2]",0.0004429678848283,2257.4999999999995,0.7913067552602435,Loss,0.0,-405.837,45.093,100,0.0,450.93,6.0,-0.564363163742687
72,3,11.92,[-500  400 -200],"[0.8333333333333334, 0.2, 0.6666666666666666]",0.1111111111111111,9.0,0.7000000000000002,Loss,0.0,-10.728,1.192,100,0.0,11.92,11.0,-0.3136379325723106
68,6,188.47,[400 220 180 110 115 220],"[0.2, 0.3125, 0.35714285714285715, 0.47619047619047616, 0.46511627906976744, 0.3125]",0.0015449493750988,647.2704,1.1234496124031006,Loss,0.0,-169.623,18.847,98,0.0,188.47,10.204081632653061,0.34449324080092025
95,4,92.62,[ 400 -120 -450  115],"[0.2, 0.5454545454545454, 0.8181818181818182, 0.46511627906976744]",0.0415145108591197,24.08796296296296,1.0287526427061309,Loss,0.0,-83.358,9.262,85,0.0,92.62,16.470588235294116,-0.07459107655627617
28,6,381.1,[-120 -120 -120 -200 -450 -120],"[0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.6666666666666666, 0.8181818181818182, 0.5454545454545454]",0.0482828420810798,20.71129115226338,2.6666666666666665,Loss,0.0,-342.99,38.11000000000001,106,0.0,381.1,16.037735849056602,1.089058272382761
75,5,34.8,[-400 -450 -200 -150 -105],"[0.8, 0.8181818181818182, 0.6666666666666666, 0.6, 0.5121951219512195]",0.1341019955654102,7.457010582010579,2.3970436067997043,Loss,0.0,-31.32,3.48,103,0.0,34.8,3.8834951456310676,-0.7567062306085507
65,4,281.21,[180 500 400 300],"[0.35714285714285715, 0.16666666666666666, 0.2, 0.25]",0.0029761904761904,336.0,-0.026190476190476,Loss,0.0,-253.089,28.121,84,0.0,281.21,7.142857142857142,-0.12651272090657273
49,3,154.51,[500 110 220],"[0.16666666666666666, 0.47619047619047616, 0.3125]",0.0248015873015873,40.32,-0.0446428571428572,Loss,0.0,-139.059,15.451,114,0.0,154.51,13.157894736842104,2.429903076189833
47,3,75.5,[300 110 110],"[0.25, 0.47619047619047616, 0.47619047619047616]",0.0566893424036281,17.64,0.2023809523809523,Loss,0.0,-67.95,7.550000000000001,110,0.0,75.5,14.545454545454545,0.266566480810959
52,5,388.19,[110 300 180 115 220],"[0.47619047619047616, 0.25, 0.35714285714285715, 0.46511627906976744, 0.3125]",0.0061797975003955,161.8176,0.8609496124031006,Loss,0.0,-349.371,38.819,91,0.0,388.19,9.89010989010989,-0.42366361464752555
88,2,116.53,[-450  180],"[0.8181818181818182, 0.35714285714285715]",0.2922077922077922,3.4222222222222216,0.1753246753246753,Loss,0.0,-104.877,11.653,103,0.0,116.53,6.796116504854369,-0.46804961395712774
54,2,119.6,[-450  300],"[0.8181818181818182, 0.25]",0.2045454545454545,4.888888888888888,0.0681818181818183,Loss,0.0,-107.64,11.96,114,0.0,119.6,9.649122807017543,-0.7112143248953585
60,3,144.79,[ 180 -450  300],"[0.35714285714285715, 0.8181818181818182, 0.25]",0.073051948051948,13.688888888888886,0.4253246753246753,Loss,0.0,-130.31099999999998,14.479,109,0.0,144.79,8.256880733944955,-0.6071510710414525
57,5,297.52,[-105 -450 -500 -400 -150],"[0.5121951219512195, 0.8181818181818182, 0.8333333333333334, 0.8, 0.6]",0.1676274944567628,5.965608465608463,2.5637102734663717,Loss,0.0,-267.768,29.752,105,0.0,297.52,13.333333333333334,0.03410519123986089
47,2,333.24,[400 300],"[0.2, 0.25]",0.05,20.0,-0.55,Loss,0.0,-299.916,33.324000000000005,110,0.0,333.24,14.545454545454545,0.266566480810959
31,6,18.63,[300 115 180 100 105 500],"[0.25, 0.46511627906976744, 0.35714285714285715, 0.5, 0.4878048780487805, 0.16666666666666666]",0.001688139804986,592.368,1.2267306809280716,Loss,0.0,-16.767,1.863,78,0.0,18.63,11.538461538461538,-0.20710176106276526
46,3,128.52,[ 220 -150  105],"[0.3125, 0.6, 0.4878048780487805]",0.0914634146341463,10.933333333333334,0.4003048780487805,Win,1405.152,1289.4840000000002,12.852000000000002,93,1405.152,0.0,12.903225806451612,-0.24485097552067472
26,6,221.18,[-150 -120  110  105 -150 -200],"[0.6, 0.5454545454545454, 0.47619047619047616, 0.4878048780487805, 0.6, 0.6666666666666666]",0.0304086157744694,32.88541666666667,2.376116566360469,Loss,0.0,-199.062,22.118,115,0.0,221.18,12.173913043478262,1.611363479382381
5,5,172.67,[180 180 100 180 180],"[0.35714285714285715, 0.35714285714285715, 0.5, 0.35714285714285715, 0.35714285714285715]",0.0081346314035818,122.9312,0.9285714285714288,Loss,0.0,-155.403,17.267,87,0.0,172.67,10.344827586206897,-0.5175430275893892
84,6,443.24,[-200 -200 -105 -120 -105 -105],"[0.6666666666666666, 0.6666666666666666, 0.5121951219512195, 0.5454545454545454, 0.5121951219512195, 0.5121951219512195]",0.0325748452444234,30.698534175575,2.415373244641537,Loss,0.0,-398.916,44.324000000000005,99,0.0,443.24,14.14141414141414,-0.04569283082483603
52,2,395.98,[500 400],"[0.16666666666666666, 0.2]",0.0333333333333333,30.0,-0.6333333333333333,Loss,0.0,-356.382,39.598000000000006,91,0.0,395.98,9.89010989010989,-0.42366361464752555
75,2,316.69,[300 500],"[0.25, 0.16666666666666666]",0.0416666666666666,24.0,-0.5833333333333334,Loss,0.0,-285.021,31.669,103,0.0,316.69,3.8834951456310676,-0.7567062306085507
54,4,175.64,[180 500 500 400],"[0.35714285714285715, 0.16666666666666666, 0.16666666666666666, 0.2]",0.0019841269841269,504.0,-0.1095238095238095,Loss,0.0,-158.076,17.564,114,0.0,175.64,9.649122807017543,-0.7112143248953585
33,3,353.33,[ 400 -105 -105],"[0.2, 0.5121951219512195, 0.5121951219512195]",0.0524687685901249,19.05895691609977,0.224390243902439,Loss,0.0,-317.997,35.333,102,0.0,353.33,14.705882352941178,-0.22230271821720413
50,5,423.38,[400 220 300 105 300],"[0.2, 0.3125, 0.25, 0.4878048780487805, 0.25]",0.001905487804878,524.8000000000001,0.5003048780487804,Loss,0.0,-381.042,42.338,88,0.0,423.38,13.636363636363635,-0.34357869972723887
38,3,301.47,[180 100 220],"[0.35714285714285715, 0.5, 0.3125]",0.0558035714285714,17.919999999999998,0.1696428571428572,Loss,0.0,-271.32300000000004,30.14700000000001,111,0.0,301.47,8.108108108108109,-0.004164354201371617
27,6,394.39,[-150 -500 -105 -120 -500 -400],"[0.6, 0.8333333333333334, 0.5121951219512195, 0.5454545454545454, 0.8333333333333334, 0.8]",0.0931263858093126,10.738095238095235,3.1243163340724323,Loss,0.0,-354.951,39.439,97,0.0,394.39,7.216494845360824,-0.6522587618165545
98,5,377.06,[300 300 220 180 180],"[0.25, 0.25, 0.3125, 0.35714285714285715, 0.35714285714285715]",0.0024912308673469,401.408,0.5267857142857144,Loss,0.0,-339.354,37.706,116,0.0,377.06,12.068965517241379,0.7026838996047179
15,5,290.15,[-200 -120 -105 -120 -150],"[0.6666666666666666, 0.5454545454545454, 0.5121951219512195, 0.5454545454545454, 0.6]",0.0609554525297318,16.405423280423285,1.869770879526977,Loss,0.0,-261.135,29.015,106,0.0,290.15,9.433962264150944,0.22025589574568594
96,2,162.97,[-105  180],"[0.5121951219512195, 0.35714285714285715]",0.1829268292682926,5.466666666666667,-0.1306620209059232,Win,890.9026666666667,744.2296666666667,16.297,105,890.9026666666667,0.0,12.380952380952381,5.934341738074782
61,6,375.43,[400 105 300 400 100 180],"[0.2, 0.4878048780487805, 0.25, 0.2, 0.5, 0.35714285714285715]",0.0008710801393728,1147.9999999999998,0.9949477351916376,Loss,0.0,-337.887,37.543,89,0.0,375.43,5.617977528089887,-0.3611163021156235
21,2,111.33,[-450 -120],"[0.8181818181818182, 0.5454545454545454]",0.4462809917355372,2.2407407407407405,0.3636363636363637,Loss,0.0,-100.197,11.133,117,0.0,111.33,13.675213675213676,-0.1672128187689278
46,2,391.95,[500 115],"[0.16666666666666666, 0.46511627906976744]",0.0775193798449612,12.9,-0.3682170542635659,Loss,0.0,-352.755,39.195,93,0.0,391.95,12.903225806451612,-0.24485097552067472
69,4,404.23,[-120 -150 -200 -105],"[0.5454545454545454, 0.6, 0.6666666666666666, 0.5121951219512195]",0.1117516629711751,8.9484126984127,1.3243163340724315,Loss,0.0,-363.807,40.423,107,0.0,404.23,9.345794392523365,0.21889639702983854
6,2,412.85,[-400 -150],"[0.8, 0.6]",0.48,2.083333333333333,0.3999999999999999,Loss,0.0,-371.565,41.285,98,0.0,412.85,12.244897959183673,-0.12400380969508928
38,3,241.73,[ 180  105 -450],"[0.35714285714285715, 0.4878048780487805, 0.8181818181818182]",0.1425403864428255,7.015555555555554,0.663129553373456,Loss,0.0,-217.557,24.173,111,0.0,241.73,8.108108108108109,-0.004164354201371617
62,5,104.32,[100 300 105 180 100],"[0.5, 0.25, 0.4878048780487805, 0.35714285714285715, 0.5]",0.0108885017421602,91.84,1.0949477351916377,Loss,0.0,-93.888,10.432,117,0.0,104.32,9.401709401709402,-0.36740595302427825
86,2,58.86,[115 300],"[0.46511627906976744, 0.25]",0.1162790697674418,8.6,-0.2848837209302326,Loss,0.0,-52.974,5.886,106,0.0,58.86,12.264150943396226,-0.44622928035074627
62,3,374.25,[-200 -105 -105],"[0.6666666666666666, 0.5121951219512195, 0.5121951219512195]",0.1748958953004164,5.717687074829932,0.6910569105691056,Loss,0.0,-336.825,37.425,117,0.0,374.25,9.401709401709402,-0.36740595302427825
82,6,444.27,[ 220  105  400 -200 -450  110],"[0.3125, 0.4878048780487805, 0.2, 0.6666666666666666, 0.8181818181818182, 0.47619047619047616]",0.0079189103579347,126.28,1.9613438390877416,Loss,0.0,-399.843,44.427,110,0.0,444.27,11.818181818181818,0.5930965269385533
78,5,328.91,[110 500 400 220 110],"[0.47619047619047616, 0.16666666666666666, 0.2, 0.3125, 0.47619047619047616]",0.0023620559334845,423.36000000000007,0.6315476190476188,Loss,0.0,-296.019,32.891000000000005,103,0.0,328.91,12.62135922330097,0.0523994173193546
74,6,80.64,[ 220 -450  115 -200 -200  105],"[0.3125, 0.8181818181818182, 0.46511627906976744, 0.6666666666666666, 0.6666666666666666, 0.4878048780487805]",0.0257824988397875,38.786,2.4169363086336992,Loss,0.0,-72.576,8.064,90,0.0,80.64,14.444444444444443,0.010576815894887603
46,3,468.1,[-200 -105 -500],"[0.6666666666666666, 0.5121951219512195, 0.8333333333333334]",0.2845528455284553,3.5142857142857142,1.0121951219512195,Loss,0.0,-421.29,46.81,93,0.0,468.1,12.903225806451612,-0.24485097552067472
13,6,494.66,[-500 -500 -500 -105 -450 -105],"[0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.5121951219512195, 0.8181818181818182, 0.5121951219512195]",0.1242158347304094,8.050503401360542,3.3425720620842574,Loss,0.0,-445.194,49.46600000000001,116,0.0,494.66,15.517241379310345,-0.11356058007806835
95,6,222.36,[-120  500 -150  115 -450  220],"[0.5454545454545454, 0.16666666666666666, 0.6, 0.46511627906976744, 0.8181818181818182, 0.3125]",0.0064866423217374,154.162962962963,1.9079193093727975,Loss,0.0,-200.124,22.236000000000004,85,0.0,222.36,16.470588235294116,-0.07459107655627617
94,6,301.46,[400 105 115 110 300 400],"[0.2, 0.4878048780487805, 0.46511627906976744, 0.47619047619047616, 0.25, 0.2]",0.001080409475191,925.5750000000002,1.079111633309024,Loss,0.0,-271.314,30.146,91,0.0,301.46,13.186813186813188,0.8853848467182275
3,2,390.84,[-400 -105],"[0.8, 0.5121951219512195]",0.4097560975609756,2.4404761904761902,0.3121951219512195,Loss,0.0,-351.756,39.084,99,0.0,390.84,16.161616161616163,-0.10915543410570538
94,2,370.83,[-200  300],"[0.6666666666666666, 0.25]",0.1666666666666666,6.0,-0.0833333333333333,Win,2224.98,1891.233,37.083,91,2224.98,0.0,13.186813186813188,0.8853848467182275
6,2,484.22,[500 400],"[0.16666666666666666, 0.2]",0.0333333333333333,30.0,-0.6333333333333333,Loss,0.0,-435.798,48.422,98,0.0,484.22,12.244897959183673,-0.12400380969508928
93,5,66.29,[-450 -450 -105 -500 -500],"[0.8181818181818182, 0.8181818181818182, 0.5121951219512195, 0.8333333333333334, 0.8333333333333334]",0.2381072364442653,4.199788359788359,2.8152254249815227,Loss,0.0,-59.661,6.629000000000001,107,0.0,66.29,14.018691588785046,0.2637989466961906
8,3,294.56,[-120  500 -500],"[0.5454545454545454, 0.16666666666666666, 0.8333333333333334]",0.0757575757575757,13.200000000000005,0.5454545454545454,Win,3888.192000000001,3623.088000000001,29.456000000000003,104,3888.192000000001,0.0,13.461538461538462,-0.22971004758625216
44,2,349.05,[-120 -150],"[0.5454545454545454, 0.6]",0.3272727272727272,3.055555555555556,0.1454545454545455,Loss,0.0,-314.145,34.905,93,0.0,349.05,11.827956989247312,-0.2011601479975848
33,6,446.15,[-500 -120 -450 -200 -200 -150],"[0.8333333333333334, 0.5454545454545454, 0.8181818181818182, 0.6666666666666666, 0.6666666666666666, 0.6]",0.0991735537190082,10.083333333333334,3.13030303030303,Loss,0.0,-401.535,44.615,102,0.0,446.15,14.705882352941178,-0.22230271821720413
81,6,438.31,[-200 -105 -105 -120 -105 -120],"[0.6666666666666666, 0.5121951219512195, 0.5121951219512195, 0.5454545454545454, 0.5121951219512195, 0.5454545454545454]",0.0266521461090737,37.52043065903611,2.294161123429416,Loss,0.0,-394.479,43.831,93,0.0,438.31,12.903225806451612,0.223553789656049
75,6,489.22,[ 180  220 -105  100  105  105],"[0.35714285714285715, 0.3125, 0.5121951219512195, 0.5, 0.4878048780487805, 0.4878048780487805]",0.0068012652166973,147.03146666666666,1.6574477351916377,Loss,0.0,-440.298,48.922,103,0.0,489.22,3.8834951456310676,-0.7567062306085507
77,6,260.92,[-200 -400 -150 -120  180  500],"[0.6666666666666666, 0.8, 0.6, 0.5454545454545454, 0.35714285714285715, 0.16666666666666666]",0.0103896103896103,96.25,2.135930735930736,Loss,0.0,-234.828,26.092,92,0.0,260.92,10.869565217391305,-0.5064872871978349
50,4,417.07,[110 220 180 300],"[0.47619047619047616, 0.3125, 0.35714285714285715, 0.25]",0.0132865646258503,75.264,0.3958333333333332,Loss,0.0,-375.363,41.707,88,0.0,417.07,13.636363636363635,-0.34357869972723887
11,5,219.37,[-105 -400 -120 -500 -450],"[0.5121951219512195, 0.8, 0.5454545454545454, 0.8333333333333334, 0.8181818181818182]",0.1523886313243298,6.562169312169311,2.5091648189209166,Loss,0.0,-197.433,21.937,92,0.0,219.37,9.782608695652174,-0.531025275384415
95,3,216.93,[-500 -120 -120],"[0.8333333333333334, 0.5454545454545454, 0.5454545454545454]",0.2479338842975206,4.033333333333334,0.9242424242424244,Win,874.9510000000002,679.7140000000002,21.693,85,874.9510000000002,0.0,16.470588235294116,-0.07459107655627617
28,3,134.14,[180 110 220],"[0.35714285714285715, 0.47619047619047616, 0.3125]",0.0531462585034013,18.816000000000003,0.1458333333333332,Loss,0.0,-120.72599999999998,13.414,106,0.0,134.14,16.037735849056602,1.089058272382761
70,2,410.94,[-105 -120],"[0.5121951219512195, 0.5454545454545454]",0.2793791574279379,3.5793650793650795,0.0576496674057649,Loss,0.0,-369.846,41.094,95,0.0,410.94,13.684210526315791,0.35793865724632884
41,4,493.05,[ 300 -400  100  220],"[0.25, 0.8, 0.5, 0.3125]",0.03125,32.0,0.8625,Loss,0.0,-443.745,49.30500000000001,89,0.0,493.05,12.359550561797752,0.833511520997186
16,3,135.61,[-500 -150 -400],"[0.8333333333333334, 0.6, 0.8]",0.4,2.5,1.2333333333333334,Loss,0.0,-122.049,13.561000000000002,97,0.0,135.61,12.371134020618557,-0.06956098150127939
68,5,37.5,[ 180  180 -120  400 -200],"[0.35714285714285715, 0.35714285714285715, 0.5454545454545454, 0.2, 0.6666666666666666]",0.0092764378478664,107.8,1.1264069264069263,Loss,0.0,-33.75,3.75,98,0.0,37.5,10.204081632653061,0.34449324080092025
99,6,409.62,[180 400 100 220 115 115],"[0.35714285714285715, 0.2, 0.5, 0.3125, 0.46511627906976744, 0.46511627906976744]",0.0024144325117824,414.1759999999999,1.299875415282392,Loss,0.0,-368.658,40.962,115,0.0,409.62,8.695652173913043,-0.3398665666300326
48,2,313.91,[110 180],"[0.47619047619047616, 0.35714285714285715]",0.1700680272108843,5.88,-0.1666666666666667,Loss,0.0,-282.519,31.391000000000005,98,0.0,313.91,10.204081632653061,-0.09281213451288647
56,5,480.25,[ 220  105 -200  105 -105],"[0.3125, 0.4878048780487805, 0.6666666666666666, 0.4878048780487805, 0.5121951219512195]",0.0253913901423368,39.383428571428574,1.466971544715447,Loss,0.0,-432.225,48.025000000000006,88,0.0,480.25,12.5,0.17382830144595207
64,3,133.6,[ 115  105 -500],"[0.46511627906976744, 0.4878048780487805, 0.8333333333333334]",0.189071658158442,5.289000000000001,0.7862544904518813,Loss,0.0,-120.24,13.36,99,0.0,133.6,9.090909090909092,-0.3548993122856048
59,4,44.8,[ 300 -450  300  110],"[0.25, 0.8181818181818182, 0.25, 0.47619047619047616]",0.0243506493506493,41.06666666666666,0.7943722943722946,Loss,0.0,-40.32,4.48,111,0.0,44.8,9.90990990990991,-0.5605546121559092
90,2,251.3,[-500  180],"[0.8333333333333334, 0.35714285714285715]",0.2976190476190476,3.36,0.1904761904761904,Loss,0.0,-226.17,25.130000000000003,115,0.0,251.3,11.304347826086957,-0.31493516795934523
62,3,51.88,[-400 -150 -400],"[0.8, 0.6, 0.8]",0.384,2.6041666666666665,1.2000000000000002,Loss,0.0,-46.692,5.188000000000001,117,0.0,51.88,9.401709401709402,-0.36740595302427825
76,2,138.28,[115 220],"[0.46511627906976744, 0.3125]",0.1453488372093023,6.88,-0.2223837209302326,Loss,0.0,-124.452,13.828,98,0.0,138.28,19.387755102040817,0.19349655647743863
11,3,71.73,[-200  110  110],"[0.6666666666666666, 0.47619047619047616, 0.47619047619047616]",0.1511715797430083,6.615000000000001,0.6190476190476191,Loss,0.0,-64.557,7.173000000000001,92,0.0,71.73,9.782608695652174,-0.531025275384415
89,6,119.82,[ 110 -500 -150  300 -150 -400],"[0.47619047619047616, 0.8333333333333334, 0.6, 0.25, 0.6, 0.8]",0.0285714285714285,35.0,2.5595238095238093,Win,4193.7,4085.862,11.982,93,4193.7,0.0,16.129032258064516,0.07654511336721526
18,4,62.01,[115 110 110 110],"[0.46511627906976744, 0.47619047619047616, 0.47619047619047616, 0.47619047619047616]",0.0502231161936904,19.911150000000006,0.8936877076411962,Loss,0.0,-55.809,6.2010000000000005,101,0.0,62.01,15.841584158415841,1.4945956476709779
19,6,477.41,[ 115  400  220 -500  100  110],"[0.46511627906976744, 0.2, 0.3125, 0.8333333333333334, 0.5, 0.47619047619047616]",0.0057678110003691,173.376,1.7871400885935769,Loss,0.0,-429.669,47.74100000000001,111,0.0,477.41,11.711711711711711,-0.32616403516528175
87,3,146.5,[-500 -150 -105],"[0.8333333333333334, 0.6, 0.5121951219512195]",0.2560975609756097,3.9047619047619047,0.9455284552845528,Loss,0.0,-131.85,14.65,121,0.0,146.5,13.223140495867769,0.38038543278658093
55,5,227.51,[ 115  110 -105  100  220],"[0.46511627906976744, 0.47619047619047616, 0.5121951219512195, 0.5, 0.3125]",0.0177254679523539,56.416,1.2660018772114632,Loss,0.0,-204.759,22.751,99,0.0,227.51,6.0606060606060606,-0.04461200837325897
82,6,450.32,[ 220 -500  110  400  220  300],"[0.3125, 0.8333333333333334, 0.47619047619047616, 0.2, 0.3125, 0.25]",0.0019376240079365,516.096,1.3845238095238095,Loss,0.0,-405.288,45.032,110,0.0,450.32,11.818181818181818,0.5930965269385533
26,5,341.89,[-200 -150 -500 -105 -200],"[0.6666666666666666, 0.6, 0.8333333333333334, 0.5121951219512195, 0.6666666666666666]",0.1138211382113821,8.785714285714286,2.278861788617886,Loss,0.0,-307.701,34.189,115,0.0,341.89,12.173913043478262,1.611363479382381
6,3,312.84,[115 400 105],"[0.46511627906976744, 0.2, 0.4878048780487805]",0.045377197958026,22.0375,0.152921157118548,Loss,0.0,-281.556,31.284,98,0.0,312.84,12.244897959183673,-0.12400380969508928
4,4,355.73,[-120 -105 -105 -400],"[0.5454545454545454, 0.5121951219512195, 0.5121951219512195, 0.8]",0.1144773132875452,8.735355253212397,1.3698447893569847,Loss,0.0,-320.15700000000004,35.573,103,0.0,355.73,14.563106796116504,-0.42180759598085027
29,5,416.12,[-150 -500  100  115 -105],"[0.6, 0.8333333333333334, 0.5, 0.46511627906976744, 0.5121951219512195]",0.0595575723199092,16.79047619047619,1.9106447343543205,Loss,0.0,-374.508,41.612,105,0.0,416.12,12.380952380952381,0.10698085684923966
59,3,440.06,[ 180  220 -450],"[0.35714285714285715, 0.3125, 0.8181818181818182]",0.091314935064935,10.95111111111111,0.4878246753246755,Loss,0.0,-396.054,44.006,111,0.0,440.06,9.90990990990991,-0.5605546121559092
98,5,324.89,[ 105 -150  300  115 -120],"[0.4878048780487805, 0.6, 0.25, 0.46511627906976744, 0.5454545454545454]",0.018563399164647,53.86944444444445,1.3483757025730934,Loss,0.0,-292.401,32.489,116,0.0,324.89,12.068965517241379,0.7026838996047179
17,6,446.1,[-500 -120 -120 -120 -105 -150],"[0.8333333333333334, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5121951219512195, 0.6]",0.0415605358157262,24.061287477954156,2.5818920916481893,Loss,0.0,-401.49,44.61000000000001,126,0.0,446.1,9.523809523809524,-0.3183174144514255
43,3,272.34,[ 400 -120  180],"[0.2, 0.5454545454545454, 0.35714285714285715]",0.0389610389610389,25.666666666666668,0.1025974025974025,Loss,0.0,-245.106,27.234,90,0.0,272.34,5.555555555555555,-0.4823568376963995
80,6,145.87,[-105  110  110  180  300  105],"[0.5121951219512195, 0.47619047619047616, 0.47619047619047616, 0.35714285714285715, 0.25, 0.4878048780487805]",0.0050585373947318,197.68560000000005,1.5595238095238098,Loss,0.0,-131.28300000000002,14.587000000000002,95,0.0,145.87,5.263157894736842,-0.5741913909012545
66,2,441.24,[-105 -400],"[0.5121951219512195, 0.8]",0.4097560975609756,2.4404761904761902,0.3121951219512195,Loss,0.0,-397.116,44.124,95,0.0,441.24,17.894736842105264,-0.24843042039450766
34,3,275.32,[300 220 500],"[0.25, 0.3125, 0.16666666666666666]",0.0130208333333333,76.80000000000001,-0.2708333333333333,Loss,0.0,-247.788,27.532,85,0.0,275.32,17.647058823529413,0.9172508060222606
8,5,454.01,[ 100  400  115 -500 -150],"[0.5, 0.2, 0.46511627906976744, 0.8333333333333334, 0.6]",0.0232558139534883,43.0,1.598449612403101,Loss,0.0,-408.609,45.401,104,0.0,454.01,13.461538461538462,-0.22971004758625216
13,2,29.68,[-150 -450],"[0.6, 0.8181818181818182]",0.4909090909090909,2.037037037037037,0.4181818181818182,Win,60.45925925925926,33.747259259259266,2.968,116,60.45925925925926,0.0,15.517241379310345,-0.11356058007806835
8,6,204.78,[-450  220  220  500  500  220],"[0.8181818181818182, 0.3125, 0.3125, 0.16666666666666666, 0.16666666666666666, 0.3125]",0.0006935813210227,1441.792,1.0890151515151518,Loss,0.0,-184.302,20.478,104,0.0,204.78,13.461538461538462,-0.22971004758625216
