User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Outcomes,Commission,Effective_Bet_Amount,Payout,Profit,Net_Profit
42,3,431.58,[115 400 100],"[0.46511627906976744, 0.2, 0.5]",0.046511627906976744,21.5,0.16511627906976756,"['Loss', 'Loss', 'Win']",64.737,366.84299999999996,0.0,-431.58,366.84299999999996
7,4,207.65,[ 105 -450  180 -450],"[0.4878048780487805, 0.8181818181818182, 0.35714285714285715, 0.8181818181818182]",0.11662395254412992,8.574567901234568,1.4813113715552744,"['Win', 'Loss', 'Loss', 'Win']",31.1475,176.5025,0.0,-207.65,176.5025
51,6,37.69,[-105 -150 -450 -400 -105 -150],"[0.5121951219512195, 0.6, 0.8181818181818182, 0.8, 0.5121951219512195, 0.6]",0.06181774917527447,16.176583802245176,2.8425720620842574,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",5.653499999999999,32.0365,0.0,-37.69,32.0365
77,4,80.44,[115 100 180 180],"[0.46511627906976744, 0.5, 0.35714285714285715, 0.35714285714285715]",0.029663028001898434,33.712,0.6794019933554818,"['Loss', 'Win', 'Loss', 'Win']",12.065999999999999,68.374,0.0,-80.44,68.374
88,2,137.27,[-150  300],"[0.6, 0.25]",0.15,6.666666666666667,-0.15000000000000002,"['Loss', 'Win']",20.590500000000002,116.6795,0.0,-137.27,116.6795
77,3,409.24,[180 110 300],"[0.35714285714285715, 0.47619047619047616, 0.25]",0.04251700680272109,23.52,0.08333333333333326,"['Loss', 'Win', 'Win']",61.385999999999996,347.85400000000004,434.81750000000005,25.577500000000043,-496.2035000000001
37,4,293.18,[-200  100 -200 -150],"[0.6666666666666666, 0.5, 0.6666666666666666, 0.6]",0.13333333333333333,7.5,1.4333333333333331,"['Loss', 'Loss', 'Win', 'Win']",43.977,249.203,0.0,-293.18,249.203
23,6,223.42,[-150 -150 -450  450  450 -450],"[0.6, 0.6, 0.8181818181818182, 0.18181818181818182, 0.18181818181818182, 0.8181818181818182]",0.007966668943378186,125.52297668038406,2.1999999999999997,"['Win', 'Loss', 'Win', 'Win', 'Loss', 'Win']",33.513,189.90699999999998,75.9628,-147.4572,-109.47579999999999
84,5,156.63,[105 400 105 110 220],"[0.4878048780487805, 0.2, 0.4878048780487805, 0.47619047619047616, 0.3125]",0.007081952352624572,141.204,0.964300232288037,"['Loss', 'Loss', 'Loss', 'Loss', 'Win']",23.4945,133.1355,0.0,-156.63,133.1355
9,6,397.45,[ 180  105 -450  400  105  180],"[0.35714285714285715, 0.4878048780487805, 0.8181818181818182, 0.2, 0.4878048780487805, 0.35714285714285715]",0.004966563987554896,201.3464444444444,1.7080772885650934,"['Win', 'Win', 'Win', 'Loss', 'Win', 'Win']",59.61749999999999,337.8325,675.665,278.215,-735.2824999999999
50,6,68.57,[105 110 115 220 100 115],"[0.4878048780487805, 0.47619047619047616, 0.46511627906976744, 0.3125, 0.5, 0.46511627906976744]",0.007851813046446929,127.35912,1.7067279123787915,"['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",10.285499999999999,58.284499999999994,23.3138,-45.25619999999999,-33.5993
89,3,215.58,[ 115 -400 -105],"[0.46511627906976744, 0.8, 0.5121951219512195]",0.1905842314237096,5.247023809523809,0.777311401020987,"['Win', 'Win', 'Loss']",32.337,183.243,229.05374999999998,13.473749999999967,-261.39074999999997
32,5,93.99,[ 110  100 -105 -105  450],"[0.47619047619047616, 0.5, 0.5121951219512195, 0.5121951219512195, 0.18181818181818182]",0.011356876318208859,88.05238095238094,1.182398901911097,"['Win', 'Loss', 'Win', 'Loss', 'Loss']",14.0985,79.8915,0.0,-93.99,79.8915
28,2,481.71,[ 300 -150],"[0.25, 0.6]",0.15,6.666666666666667,-0.15000000000000002,"['Loss', 'Loss']",72.25649999999999,409.45349999999996,0.0,-481.71,409.45349999999996
17,6,92.87,[ 220  400  115  220 -400  180],"[0.3125, 0.2, 0.46511627906976744, 0.3125, 0.8, 0.35714285714285715]",0.0025955149501661135,385.2799999999999,1.4472591362126246,"['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Loss']",13.9305,78.93950000000001,0.0,-92.87,78.93950000000001
15,4,173.36,[-150  220 -105  300],"[0.6, 0.3125, 0.5121951219512195, 0.25]",0.024009146341463415,41.65079365079365,0.6746951219512196,"['Win', 'Loss', 'Loss', 'Win']",26.004,147.35600000000002,0.0,-173.36,147.35600000000002
2,2,315.5,[-105  100],"[0.5121951219512195, 0.5]",0.25609756097560976,3.9047619047619047,0.012195121951219523,"['Loss', 'Loss']",47.324999999999996,268.175,0.0,-315.5,268.175
73,4,132.44,[ 100 -450 -105  105],"[0.5, 0.8181818181818182, 0.5121951219512195, 0.4878048780487805]",0.10221188686387973,9.783597883597883,1.3181818181818183,"['Loss', 'Loss', 'Loss', 'Win']",19.866,112.574,0.0,-132.44,112.574
4,3,113.54,[-200 -400 -120],"[0.6666666666666666, 0.8, 0.5454545454545454]",0.2909090909090909,3.4375,1.0121212121212122,"['Win', 'Win', 'Loss']",17.031,96.50900000000001,120.63625000000002,7.096250000000012,-137.66725000000002
78,2,411.81,[-120 -150],"[0.5454545454545454, 0.6]",0.3272727272727272,3.0555555555555562,0.1454545454545455,"['Win', 'Win']",61.771499999999996,350.0385,1050.1154999999999,638.3054999999999,-1111.887
54,6,375.01,[ 110  110  450  115 -400 -120],"[0.47619047619047616, 0.47619047619047616, 0.18181818181818182, 0.46511627906976744, 0.8, 0.5454545454545454]",0.008367752251775204,119.50640625000003,1.9447699587234468,"['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Win']",56.2515,318.75849999999997,0.0,-375.01,318.75849999999997
27,6,488.56,[ 115  400 -150  300 -150 -200],"[0.46511627906976744, 0.2, 0.6, 0.25, 0.6, 0.6666666666666666]",0.0055813953488372085,179.16666666666669,1.7817829457364338,"['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",73.28399999999999,415.276,0.0,-488.56,415.276
93,6,200.26,[-200  300  300  100  105  100],"[0.6666666666666666, 0.25, 0.25, 0.5, 0.4878048780487805, 0.5]",0.00508130081300813,196.8,1.654471544715447,"['Win', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",30.038999999999998,170.221,0.0,-200.26,170.221
60,5,462.12,[-150  100  220 -120  180],"[0.6, 0.5, 0.3125, 0.5454545454545454, 0.35714285714285715]",0.018262987012987012,54.75555555555556,1.3150974025974027,"['Loss', 'Win', 'Win', 'Loss', 'Loss']",69.318,392.802,0.0,-462.12,392.802
24,2,207.94,[-105  110],"[0.5121951219512195, 0.47619047619047616]",0.24390243902439024,4.1000000000000005,-0.011614401858304313,"['Loss', 'Win']",31.191,176.749,0.0,-207.94,176.749
51,6,81.93,[-150 -120  400 -120  300  115],"[0.6, 0.5454545454545454, 0.2, 0.5454545454545454, 0.25, 0.46511627906976744]",0.004151451085911973,240.87962962962968,1.606025369978858,"['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",12.2895,69.6405,0.0,-81.93,69.6405
40,3,63.18,[115 400 180],"[0.46511627906976744, 0.2, 0.35714285714285715]",0.03322259136212625,30.099999999999998,0.022259136212624542,"['Win', 'Loss', 'Loss']",9.477,53.703,0.0,-63.18,53.703
38,4,483.24,[-450  450  400 -105],"[0.8181818181818182, 0.18181818181818182, 0.2, 0.5121951219512195]",0.01523886313243298,65.62169312169311,0.7121951219512195,"['Win', 'Loss', 'Loss', 'Win']",72.486,410.754,0.0,-483.24,410.754
11,6,109.15,[100 180 115 110 110 115],"[0.5, 0.35714285714285715, 0.46511627906976744, 0.47619047619047616, 0.47619047619047616, 0.46511627906976744]",0.00875984584773671,114.15726000000001,1.7397563676633445,"['Loss', 'Win', 'Win', 'Win', 'Loss', 'Loss']",16.3725,92.7775,0.0,-109.15,92.7775
3,3,200.41,[400 300 180],"[0.2, 0.25, 0.35714285714285715]",0.01785714285714286,55.99999999999999,-0.19285714285714284,"['Loss', 'Loss', 'Loss']",30.0615,170.3485,0.0,-200.41,170.3485
42,5,216.74,[ 220  300 -200  115  300],"[0.3125, 0.25, 0.6666666666666666, 0.46511627906976744, 0.25]",0.006056201550387596,165.12,0.9442829457364339,"['Loss', 'Loss', 'Win', 'Loss', 'Loss']",32.511,184.229,0.0,-216.74,184.229
8,4,267.18,[300 450 220 400],"[0.25, 0.18181818181818182, 0.3125, 0.2]",0.0028409090909090914,351.99999999999994,-0.055681818181818166,"['Loss', 'Loss', 'Win', 'Loss']",40.077,227.103,0.0,-267.18,227.103
78,5,470.6,[ 300  105  105 -450  180],"[0.25, 0.4878048780487805, 0.4878048780487805, 0.8181818181818182, 0.35714285714285715]",0.01738297395644213,57.52755555555556,1.4009344314222365,"['Loss', 'Win', 'Loss', 'Win', 'Win']",70.59,400.01,160.00400000000002,-310.596,-230.59400000000002
71,6,37.01,[-200  105 -120  220  220  180],"[0.6666666666666666, 0.4878048780487805, 0.5454545454545454, 0.3125, 0.3125, 0.35714285714285715]",0.006186648717136522,161.6384,1.6820689473128496,"['Win', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",5.5515,31.458499999999997,0.0,-37.01,31.458499999999997
86,6,425.07,[-150  180  115 -120 -105 -150],"[0.6, 0.35714285714285715, 0.46511627906976744, 0.5454545454545454, 0.5121951219512195, 0.6]",0.016707059248182332,59.854938271604944,2.0799088036183897,"['Win', 'Loss', 'Win', 'Win', 'Win', 'Loss']",63.76049999999999,361.3095,144.52380000000002,-280.5462,-208.28430000000003
9,5,281.51,[-400 -150 -120  220 -120],"[0.8, 0.6, 0.5454545454545454, 0.3125, 0.5454545454545454]",0.04462809917355371,22.407407407407412,1.8034090909090907,"['Loss', 'Loss', 'Win', 'Loss', 'Loss']",42.226499999999994,239.2835,0.0,-281.51,239.2835
42,3,341.16,[-150 -120 -120],"[0.6, 0.5454545454545454, 0.5454545454545454]",0.17851239669421484,5.601851851851853,0.6909090909090909,"['Win', 'Win', 'Loss']",51.174,289.98600000000005,362.4825000000001,21.322500000000048,-413.65650000000005
4,3,87.0,[-200  400 -450],"[0.6666666666666666, 0.2, 0.8181818181818182]",0.1090909090909091,9.166666666666666,0.684848484848485,"['Win', 'Loss', 'Win']",13.049999999999999,73.95,92.4375,5.4375,-105.4875
51,6,253.23,[ 300 -400 -150  110  110  450],"[0.25, 0.8, 0.6, 0.47619047619047616, 0.47619047619047616, 0.18181818181818182]",0.00494743351886209,202.12500000000003,1.7841991341991341,"['Loss', 'Win', 'Loss', 'Win', 'Loss', 'Loss']",37.9845,215.2455,0.0,-253.23,215.2455
94,4,446.45,[-400  400  110 -400],"[0.8, 0.2, 0.47619047619047616, 0.8]",0.06095238095238096,16.406249999999996,1.276190476190476,"['Win', 'Loss', 'Win', 'Win']",66.9675,379.48249999999996,569.2237499999999,122.7737499999999,-636.1912499999999
29,6,66.44,[-200  180 -120 -150 -120  450],"[0.6666666666666666, 0.35714285714285715, 0.5454545454545454, 0.6, 0.5454545454545454, 0.18181818181818182]",0.007727809380701941,129.4027777777778,1.8965367965367963,"['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Loss']",9.966,56.474,0.0,-66.44,56.474
27,5,263.86,[ 450 -450  400  450 -400],"[0.18181818181818182, 0.8181818181818182, 0.2, 0.18181818181818182, 0.8]",0.004327573253193088,231.07638888888886,1.1818181818181817,"['Loss', 'Win', 'Loss', 'Loss', 'Win']",39.579,224.281,0.0,-263.86,224.281
98,3,116.51,[ 110 -450  400],"[0.47619047619047616, 0.8181818181818182, 0.2]",0.07792207792207793,12.833333333333332,0.49437229437229435,"['Loss', 'Win', 'Loss']",17.4765,99.0335,0.0,-116.51,99.0335
32,3,352.24,[ 450  220 -150],"[0.18181818181818182, 0.3125, 0.6]",0.034090909090909095,29.33333333333333,0.09431818181818175,"['Win', 'Win', 'Loss']",52.836,299.404,374.255,22.014999999999986,-427.091
29,3,482.23,[ 300 -400 -450],"[0.25, 0.8, 0.8181818181818182]",0.16363636363636366,6.11111111111111,0.8681818181818182,"['Win', 'Win', 'Loss']",72.3345,409.8955,512.369375,30.139374999999973,-584.703875
43,3,26.62,[ 105 -120  180],"[0.4878048780487805, 0.5454545454545454, 0.35714285714285715]",0.09502692429521697,10.523333333333333,0.3904022806461831,"['Loss', 'Win', 'Loss']",3.993,22.627000000000002,0.0,-26.62,22.627000000000002
67,4,48.79,[-105 -450 -120 -200],"[0.5121951219512195, 0.8181818181818182, 0.5454545454545454, 0.6666666666666666]",0.15238863132432978,6.562169312169312,1.5424981522542498,"['Win', 'Win', 'Loss', 'Loss']",7.318499999999999,41.4715,0.0,-48.79,41.4715
44,5,303.93,[ 300  300 -450 -120  115],"[0.25, 0.25, 0.8181818181818182, 0.5454545454545454, 0.46511627906976744]",0.012973284643474919,77.08148148148148,1.3287526427061311,"['Loss', 'Win', 'Win', 'Win', 'Win']",45.5895,258.3405,516.681,212.75100000000003,-562.2705000000001
78,3,411.17,[-400  450  300],"[0.8, 0.18181818181818182, 0.25]",0.03636363636363637,27.499999999999996,0.23181818181818192,"['Win', 'Loss', 'Loss']",61.6755,349.4945,0.0,-411.17,349.4945
1,4,217.88,[-450 -105 -450 -105],"[0.8181818181818182, 0.5121951219512195, 0.8181818181818182, 0.5121951219512195]",0.1756186056115752,5.694157498390302,1.6607538802660757,"['Win', 'Win', 'Win', 'Win']",32.681999999999995,185.198,925.99,708.11,-958.672
91,5,250.93,[-105  220 -200 -200  180],"[0.5121951219512195, 0.3125, 0.6666666666666666, 0.6666666666666666, 0.35714285714285715]",0.02540650406504065,39.36,1.5151713124274098,"['Loss', 'Loss', 'Win', 'Win', 'Loss']",37.6395,213.2905,0.0,-250.93,213.2905
41,4,239.97,[ 220 -105  100  180],"[0.3125, 0.5121951219512195, 0.5, 0.35714285714285715]",0.028582317073170733,34.986666666666665,0.6818379790940767,"['Loss', 'Loss', 'Loss', 'Loss']",35.9955,203.9745,0.0,-239.97,203.9745
7,2,330.81,[-400 -150],"[0.8, 0.6]",0.48,2.0833333333333335,0.3999999999999999,"['Win', 'Win']",49.6215,281.1885,843.5654999999999,512.7555,-893.1869999999999
98,3,231.78,[220 100 400],"[0.3125, 0.5, 0.2]",0.03125,32.0,0.012499999999999956,"['Loss', 'Win', 'Loss']",34.766999999999996,197.013,0.0,-231.78,197.013
67,5,140.43,[ 220  105  115 -150  100],"[0.3125, 0.4878048780487805, 0.46511627906976744, 0.6, 0.5]",0.021270561542824726,47.01333333333334,1.365421157118548,"['Win', 'Win', 'Win', 'Win', 'Loss']",21.0645,119.36550000000001,238.73100000000002,98.30100000000002,-259.7955
12,2,137.28,[400 110],"[0.2, 0.47619047619047616]",0.09523809523809523,10.5,-0.32380952380952377,"['Loss', 'Loss']",20.592,116.688,0.0,-137.28,116.688
25,2,50.83,[ 220 -120],"[0.3125, 0.5454545454545454]",0.17045454545454544,5.866666666666667,-0.14204545454545459,"['Loss', 'Win']",7.624499999999999,43.2055,0.0,-50.83,43.2055
28,5,262.5,[-450  400 -150 -120 -400],"[0.8181818181818182, 0.2, 0.6, 0.5454545454545454, 0.8]",0.042842975206611573,23.341049382716047,1.9636363636363638,"['Win', 'Loss', 'Win', 'Loss', 'Loss']",39.375,223.125,0.0,-262.5,223.125
7,4,14.75,[-200  110  400 -200],"[0.6666666666666666, 0.47619047619047616, 0.2, 0.6666666666666666]",0.042328042328042326,23.625,1.0095238095238095,"['Loss', 'Loss', 'Loss', 'Loss']",2.2125,12.5375,0.0,-14.75,12.5375
9,3,330.52,[110 115 105],"[0.47619047619047616, 0.46511627906976744, 0.4878048780487805]",0.10804094751910974,9.25575,0.42911163330902413,"['Loss', 'Loss', 'Win']",49.577999999999996,280.942,0.0,-330.52,280.942
100,5,108.43,[ 220  110 -105  105 -450],"[0.3125, 0.47619047619047616, 0.5121951219512195, 0.4878048780487805, 0.8181818181818182]",0.030420204423773727,32.87288888888889,1.6068722943722946,"['Loss', 'Loss', 'Loss', 'Win', 'Loss']",16.2645,92.16550000000001,0.0,-108.43,92.16550000000001
49,2,46.17,[-150  105],"[0.6, 0.4878048780487805]",0.2926829268292683,3.416666666666667,0.08780487804878057,"['Win', 'Loss']",6.9255,39.2445,0.0,-46.17,39.2445
79,4,16.78,[ 180  115  450 -120],"[0.35714285714285715, 0.46511627906976744, 0.18181818181818182, 0.5454545454545454]",0.016474012245682436,60.70166666666667,0.5495318634853519,"['Loss', 'Win', 'Loss', 'Loss']",2.517,14.263000000000002,0.0,-16.78,14.263000000000002
7,4,237.21,[-200 -105 -150 -200],"[0.6666666666666666, 0.5121951219512195, 0.6, 0.6666666666666666]",0.13658536585365852,7.321428571428572,1.4455284552845526,"['Win', 'Loss', 'Win', 'Win']",35.5815,201.6285,302.44275,65.23274999999998,-338.02425
57,5,56.32,[ 105 -200  105 -450  400],"[0.4878048780487805, 0.6666666666666666, 0.4878048780487805, 0.8181818181818182, 0.2]",0.02595857444162025,38.52291666666667,1.660458240946046,"['Loss', 'Loss', 'Loss', 'Loss', 'Win']",8.448,47.872,0.0,-56.32,47.872
19,3,393.19,[ 400  100 -450],"[0.2, 0.5, 0.8181818181818182]",0.08181818181818183,12.22222222222222,0.5181818181818181,"['Win', 'Win', 'Win']",58.9785,334.2115,751.975875,358.785875,-810.954375
25,2,190.86,[100 100],"[0.5, 0.5]",0.25,4.0,0.0,"['Loss', 'Loss']",28.629,162.23100000000002,0.0,-190.86,162.23100000000002
85,5,54.79,[-120  115  180  400  100],"[0.5454545454545454, 0.46511627906976744, 0.35714285714285715, 0.2, 0.5]",0.00906070673512534,110.36666666666666,1.0677136816671702,"['Win', 'Win', 'Win', 'Loss', 'Win']",8.218499999999999,46.5715,93.143,38.353,-101.3615
99,4,127.2,[ 180  220  110 -450],"[0.35714285714285715, 0.3125, 0.47619047619047616, 0.8181818181818182]",0.04348330241187384,22.997333333333334,0.9640151515151518,"['Loss', 'Win', 'Win', 'Win']",19.08,108.12,162.18,34.980000000000004,-181.26
13,5,119.13,[ 450 -200  180  300 -105],"[0.18181818181818182, 0.6666666666666666, 0.35714285714285715, 0.25, 0.5121951219512195]",0.005543237250554324,180.39999999999998,0.9678228275789251,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",17.8695,101.2605,0.0,-119.13,101.2605
96,3,280.34,[100 400 115],"[0.5, 0.2, 0.46511627906976744]",0.046511627906976744,21.5,0.16511627906976734,"['Win', 'Loss', 'Win']",42.050999999999995,238.289,297.86125,17.52125000000001,-339.91225
92,4,147.13,[-150 -120  400 -450],"[0.6, 0.5454545454545454, 0.2, 0.8181818181818182]",0.05355371900826446,18.672839506172842,1.1636363636363636,"['Win', 'Win', 'Loss', 'Loss']",22.069499999999998,125.06049999999999,0.0,-147.13,125.06049999999999
13,4,381.45,[ 400 -120  450 -150],"[0.2, 0.5454545454545454, 0.18181818181818182, 0.6]",0.011900826446280993,84.02777777777777,0.5272727272727273,"['Loss', 'Win', 'Loss', 'Win']",57.217499999999994,324.2325,0.0,-381.45,324.2325
24,3,328.33,[ 180 -400  300],"[0.35714285714285715, 0.8, 0.25]",0.07142857142857144,13.999999999999998,0.40714285714285725,"['Win', 'Win', 'Win']",49.2495,279.0805,627.931125,299.60112499999997,-677.180625
10,6,352.84,[ 400  100 -120 -150 -450  105],"[0.2, 0.5, 0.5454545454545454, 0.6, 0.8181818181818182, 0.4878048780487805]",0.013061882684942551,76.55864197530865,2.151441241685144,"['Loss', 'Loss', 'Win', 'Win', 'Win', 'Win']",52.925999999999995,299.914,119.9656,-232.87439999999998,-172.89159999999998
12,3,200.12,[ 400 -200 -450],"[0.2, 0.6666666666666666, 0.8181818181818182]",0.1090909090909091,9.166666666666666,0.684848484848485,"['Loss', 'Win', 'Win']",30.018,170.102,212.6275,12.507499999999993,-242.6455
83,4,499.25,[-120 -150  400  110],"[0.5454545454545454, 0.6, 0.2, 0.47619047619047616]",0.031168831168831162,32.08333333333334,0.8216450216450215,"['Loss', 'Loss', 'Loss', 'Loss']",74.8875,424.3625,0.0,-499.25,424.3625
86,4,79.17,[ 400  100 -105  110],"[0.2, 0.5, 0.5121951219512195, 0.47619047619047616]",0.024390243902439025,41.0,0.6883855981416955,"['Loss', 'Win', 'Win', 'Win']",11.8755,67.2945,100.94175,21.771749999999997,-112.81725
71,3,45.16,[-400  300  110],"[0.8, 0.25, 0.47619047619047616]",0.09523809523809523,10.5,0.5261904761904761,"['Loss', 'Loss', 'Win']",6.773999999999999,38.385999999999996,0.0,-45.16,38.385999999999996
59,2,259.82,[180 180],"[0.35714285714285715, 0.35714285714285715]",0.12755102040816327,7.84,-0.2857142857142857,"['Loss', 'Loss']",38.973,220.84699999999998,0.0,-259.82,220.84699999999998
99,4,249.78,[-120 -400  105 -105],"[0.5454545454545454, 0.8, 0.4878048780487805, 0.5121951219512195]",0.10902601265480504,9.172123015873016,1.3454545454545457,"['Loss', 'Win', 'Win', 'Win']",37.467,212.313,318.4695,68.68949999999998,-355.93649999999997
56,6,311.06,[105 100 105 110 450 115],"[0.4878048780487805, 0.5, 0.4878048780487805, 0.47619047619047616, 0.18181818181818182, 0.46511627906976744]",0.00479117283898491,208.71716250000006,1.5987346931759863,"['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",46.659,264.401,0.0,-311.06,264.401
94,3,417.06,[ 450  300 -400],"[0.18181818181818182, 0.25, 0.8]",0.03636363636363637,27.499999999999996,0.23181818181818192,"['Loss', 'Loss', 'Win']",62.559,354.501,0.0,-417.06,354.501
79,6,389.13,[ 400  100 -400  105 -120  115],"[0.2, 0.5, 0.8, 0.4878048780487805, 0.5454545454545454, 0.46511627906976744]",0.009900479554478422,101.00520833333331,1.9983757025730933,"['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Win']",58.369499999999995,330.7605,0.0,-389.13,330.7605
3,6,417.61,[-400 -200 -400 -200 -150  300],"[0.8, 0.6666666666666666, 0.8, 0.6666666666666666, 0.6, 0.25]",0.042666666666666665,23.4375,2.783333333333333,"['Win', 'Win', 'Win', 'Win', 'Win', 'Loss']",62.6415,354.9685,709.937,292.327,-772.5785
99,3,411.38,[ 400  450 -400],"[0.2, 0.18181818181818182, 0.8]",0.029090909090909098,34.37499999999999,0.18181818181818188,"['Loss', 'Win', 'Win']",61.706999999999994,349.673,437.09125,25.711250000000007,-498.79825
37,5,65.35,[-120  100 -120  105  400],"[0.5454545454545454, 0.5, 0.5454545454545454, 0.4878048780487805, 0.2]",0.0145132029832695,68.90277777777779,1.2787139689578715,"['Win', 'Win', 'Loss', 'Win', 'Win']",9.802499999999998,55.5475,111.095,45.745000000000005,-120.8975
54,3,402.75,[-105  115  180],"[0.5121951219512195, 0.46511627906976744, 0.35714285714285715]",0.08508224617129893,11.753333333333332,0.3344542581638441,"['Win', 'Win', 'Loss']",60.412499999999994,342.3375,427.921875,25.171875,-488.334375
3,6,368.92,[ 180  110 -200  400  180  115],"[0.35714285714285715, 0.47619047619047616, 0.6666666666666666, 0.2, 0.35714285714285715, 0.46511627906976744]",0.0037667337145267854,265.48199999999997,1.5222591362126243,"['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Loss']",55.338,313.582,0.0,-368.92,313.582
26,3,373.74,[ 110 -400 -450],"[0.47619047619047616, 0.8, 0.8181818181818182]",0.3116883116883117,3.2083333333333335,1.0943722943722944,"['Loss', 'Win', 'Win']",56.061,317.67900000000003,397.09875000000005,23.358750000000043,-453.15975000000003
99,5,265.85,[-450  400  100  450  300],"[0.8181818181818182, 0.2, 0.5, 0.18181818181818182, 0.25]",0.003719008264462811,268.8888888888888,0.9500000000000002,"['Win', 'Loss', 'Win', 'Loss', 'Loss']",39.877500000000005,225.97250000000003,0.0,-265.85,225.97250000000003
27,4,158.28,[-200  400  400  115],"[0.6666666666666666, 0.2, 0.2, 0.46511627906976744]",0.012403100775193798,80.625,0.531782945736434,"['Win', 'Win', 'Loss', 'Win']",23.742,134.538,201.80700000000002,43.527000000000015,-225.549
98,3,318.05,[-450 -105 -450],"[0.8181818181818182, 0.5121951219512195, 0.8181818181818182]",0.34287442047974204,2.9165196942974716,1.1485587583148562,"['Loss', 'Loss', 'Win']",47.7075,270.34250000000003,0.0,-318.05,270.34250000000003
33,3,357.52,[ 110 -150 -400],"[0.47619047619047616, 0.6, 0.8]",0.22857142857142856,4.375,0.8761904761904762,"['Loss', 'Loss', 'Win']",53.62799999999999,303.892,0.0,-357.52,303.892
13,6,195.42,[-200 -105 -120 -400  115  115],"[0.6666666666666666, 0.5121951219512195, 0.5454545454545454, 0.8, 0.46511627906976744, 0.46511627906976744]",0.032234119479697176,31.02302827380953,2.4545488922119665,"['Win', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",29.312999999999995,166.107,0.0,-195.42,166.107
65,2,444.14,[ 105 -150],"[0.4878048780487805, 0.6]",0.2926829268292683,3.416666666666667,0.08780487804878057,"['Loss', 'Loss']",66.621,377.519,0.0,-444.14,377.519
20,6,492.44,[-120 -120 -105  400  450 -200],"[0.5454545454545454, 0.5454545454545454, 0.5121951219512195, 0.2, 0.18181818181818182, 0.6666666666666666]",0.003694269850286782,270.68948412698415,1.6515890613451587,"['Win', 'Loss', 'Win', 'Loss', 'Win', 'Win']",73.866,418.574,167.42960000000002,-325.0104,-241.29560000000004
65,4,70.53,[-200 -400 -450 -200],"[0.6666666666666666, 0.8, 0.8181818181818182, 0.6666666666666666]",0.2909090909090909,3.4375,1.9515151515151516,"['Loss', 'Win', 'Win', 'Win']",10.5795,59.950500000000005,89.92575000000001,19.395750000000007,-100.50525
89,5,139.71,[-450  115 -450 -200  220],"[0.8181818181818182, 0.46511627906976744, 0.8181818181818182, 0.6666666666666666, 0.3125]",0.0648664232173746,15.416296296296295,2.0806465821000706,"['Win', 'Loss', 'Win', 'Win', 'Loss']",20.956500000000002,118.7535,47.501400000000004,-92.2086,-68.45790000000001
36,2,458.86,[-150 -200],"[0.6, 0.6666666666666666]",0.39999999999999997,2.5,0.2666666666666666,"['Loss', 'Win']",68.829,390.031,0.0,-458.86,390.031
50,3,160.54,[ 110 -150 -200],"[0.47619047619047616, 0.6, 0.6666666666666666]",0.19047619047619047,5.25,0.7428571428571429,"['Win', 'Win', 'Win']",24.081,136.459,307.03275,146.49275000000003,-331.11375000000004
71,5,124.17,[-450  400 -120 -150  105],"[0.8181818181818182, 0.2, 0.5454545454545454, 0.6, 0.4878048780487805]",0.026123765369885105,38.279320987654316,1.651441241685144,"['Win', 'Win', 'Win', 'Loss', 'Loss']",18.6255,105.5445,42.217800000000004,-81.9522,-60.8433
76,6,196.65,[-105 -400 -450  180  100  450],"[0.5121951219512195, 0.8, 0.8181818181818182, 0.35714285714285715, 0.5, 0.18181818181818182]",0.01088490223745213,91.87037037037035,2.1693379790940766,"['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Loss']",29.4975,167.1525,0.0,-196.65,167.1525
89,3,250.89,[-105 -150 -150],"[0.5121951219512195, 0.6, 0.6]",0.18439024390243902,5.423280423280423,0.7121951219512197,"['Win', 'Loss', 'Win']",37.6335,213.2565,266.570625,15.68062500000002,-304.204125
7,2,179.48,[-150  105],"[0.6, 0.4878048780487805]",0.2926829268292683,3.416666666666667,0.08780487804878057,"['Win', 'Win']",26.921999999999997,152.558,457.674,278.19399999999996,-484.596
73,6,409.2,[ 300 -120 -120 -120  400  180],"[0.25, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.2, 0.35714285714285715]",0.0028979285177632283,345.0740740740741,1.4435064935064936,"['Win', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",61.379999999999995,347.82,0.0,-409.2,347.82
