User_ID,Num_Bets,Bet_Amount,Date,Odds,Implied_Probabilities,Combined_Probability,Combined_Odds,Vig,Outcomes,Commission,Effective_Bet_Amount,Payout,Profit,Net_Profit
15,3,523.65,2024-07-08 17:28:52,[-350  150 -200],"[0.7777777777777778, 0.4, 0.6666666666666666]",0.2074074074,4.821428571,0.8444444444,"['Win', 'Win', 'Win']",52.365,471.285,824.74875,301.09875,-877.11375
27,6,177.54,2024-10-01 13:09:36,[ 115  100  105 -120  105  200],"[0.46511627906976744, 0.5, 0.4878048780487805, 0.5454545454545454, 0.4878048780487805, 0.3333333333333333]",0.01006146296,99.389125,1.819513914,"['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Win']",17.754,159.786,0,-177.54,159.786
97,3,981.85,2024-12-21 13:09:22,[ 115 -200 -350],"[0.46511627906976744, 0.6666666666666666, 0.7777777777777778]",0.241171404,4.146428571,0.9095607235,"['Loss', 'Win', 'Loss']",98.185,883.665,0,-981.85,883.665
65,5,118.97,2024-08-31 4:36:43,[ 150 -200  200  105  100],"[0.4, 0.6666666666666666, 0.3333333333333333, 0.4878048780487805, 0.5]",0.0216802168,46.125,1.387804878,"['Loss', 'Win', 'Loss', 'Loss', 'Loss']",11.897,107.073,0,-118.97,107.073
35,2,733.51,2024-03-29 15:12:18,[-200 -350],"[0.6666666666666666, 0.7777777777777778]",0.5185185185,1.928571429,0.4444444444,"['Loss', 'Win']",73.351,660.159,0,-733.51,660.159
33,4,760.34,2024-10-06 21:35:32,[ 150  100 -350 -110],"[0.4, 0.5, 0.7777777777777778, 0.5238095238095238]",0.08148148148,12.27272727,1.201587302,"['Win', 'Win', 'Win', 'Win']",76.034,684.306,2737.224,1976.884,-2813.258
20,2,748.36,2024-09-06 7:05:34,[-200  100],"[0.6666666666666666, 0.5]",0.3333333333,3,0.1666666667,"['Loss', 'Loss']",74.836,673.524,0,-748.36,673.524
41,3,52.17,2024-05-17 0:24:51,[100 150 180],"[0.5, 0.4, 0.35714285714285715]",0.07142857143,14,0.2571428571,"['Win', 'Loss', 'Loss']",5.217,46.953,0,-52.17,46.953
63,3,488.01,2024-10-24 5:36:32,[ 100 -110 -150],"[0.5, 0.5238095238095238, 0.6]",0.1571428571,6.363636364,0.6238095238,"['Win', 'Loss', 'Loss']",48.801,439.209,0,-488.01,439.209
45,4,250.54,2024-08-31 18:43:08,[ 150 -110 -350  100],"[0.4, 0.5238095238095238, 0.7777777777777778, 0.5]",0.08148148148,12.27272727,1.201587302,"['Loss', 'Win', 'Loss', 'Win']",25.054,225.486,0,-250.54,225.486
37,6,706.61,2024-02-28 16:18:22,[ 115 -250  105  110 -110 -350],"[0.46511627906976744, 0.7142857142857143, 0.4878048780487805, 0.47619047619047616, 0.5238095238095238, 0.7777777777777778]",0.03144048737,31.80612273,2.444984649,"['Loss', 'Win', 'Win', 'Win', 'Win', 'Win']",70.661,635.949,1271.898,565.288,-1342.559
47,3,492.76,2024-11-12 2:07:23,[100 115 150],"[0.5, 0.46511627906976744, 0.4]",0.09302325581,10.75,0.3651162791,"['Loss', 'Win', 'Win']",49.276,443.484,487.8324,-4.9276,-537.1084
85,4,480.44,2024-03-16 2:50:59,[-120  180  200  105],"[0.5454545454545454, 0.35714285714285715, 0.3333333333333333, 0.4878048780487805]",0.03167564143,31.57,0.723735614,"['Loss', 'Win', 'Loss', 'Loss']",48.044,432.396,0,-480.44,432.396
48,5,912.38,2024-01-21 3:55:55,[-250 -350 -200 -120 -110],"[0.7142857142857143, 0.7777777777777778, 0.6666666666666666, 0.5454545454545454, 0.5238095238095238]",0.1058201058,9.45,2.227994228,"['Win', 'Win', 'Loss', 'Loss', 'Win']",91.238,821.142,246.3426,-666.0374,-337.5806
85,3,808.39,2024-10-31 9:11:23,[-350 -350  200],"[0.7777777777777778, 0.7777777777777778, 0.3333333333333333]",0.2016460905,4.959183673,0.8888888889,"['Win', 'Win', 'Loss']",80.839,727.551,800.3061,-8.0839,-881.1451
73,6,633.22,2024-12-14 4:33:29,[-150  200  200 -120  180 -120],"[0.6, 0.3333333333333333, 0.3333333333333333, 0.5454545454545454, 0.35714285714285715, 0.5454545454545454]",0.007083825266,141.1666667,1.714718615,"['Win', 'Win', 'Win', 'Win', 'Win', 'Loss']",63.322,569.898,1139.796,506.576,-1203.118
92,6,189.82,2024-11-29 2:38:01,[-120 -120  180  180  105 -350],"[0.5454545454545454, 0.5454545454545454, 0.35714285714285715, 0.35714285714285715, 0.4878048780487805, 0.7777777777777778]",0.01439801883,69.454,2.070777461,"['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",18.982,170.838,68.3352,-121.4848,-87.3172
2,3,488.3,2024-04-05 4:23:03,[-250  105  150],"[0.7142857142857143, 0.4878048780487805, 0.4]",0.1393728223,7.175,0.6020905923,"['Loss', 'Loss', 'Win']",48.83,439.47,0,-488.3,439.47
67,4,763.52,2024-12-06 2:08:18,[200 200 105 100],"[0.3333333333333333, 0.3333333333333333, 0.4878048780487805, 0.5]",0.027100271,36.9,0.6544715447,"['Win', 'Win', 'Loss', 'Win']",76.352,687.168,687.168,-76.352,-763.52
55,5,565.96,2024-10-07 3:46:20,[105 110 100 100 200],"[0.4878048780487805, 0.47619047619047616, 0.5, 0.5, 0.3333333333333333]",0.01935733643,51.66,1.297328688,"['Loss', 'Loss', 'Win', 'Win', 'Loss']",56.596,509.364,0,-565.96,509.364
40,5,788.98,2024-08-27 22:08:07,[-120  105 -250 -150  110],"[0.5454545454545454, 0.4878048780487805, 0.7142857142857143, 0.6, 0.47619047619047616]",0.0543010996,18.41583333,1.823735614,"['Win', 'Win', 'Win', 'Win', 'Loss']",78.898,710.082,1065.123,276.143,-1144.021
20,2,166.88,2024-12-23 9:44:17,[ 100 -350],"[0.5, 0.7777777777777778]",0.3888888889,2.571428571,0.2777777778,"['Win', 'Win']",16.688,150.192,375.48,208.6,-392.168
65,4,674.41,2024-11-15 1:19:17,[-110  150  115  200],"[0.5238095238095238, 0.4, 0.46511627906976744, 0.3333333333333333]",0.03248431155,30.78409091,0.7222591362,"['Loss', 'Win', 'Win', 'Loss']",67.441,606.969,0,-674.41,606.969
76,2,500.94,2024-09-23 0:39:04,[-110 -120],"[0.5238095238095238, 0.5454545454545454]",0.2857142857,3.5,0.06926406926,"['Win', 'Win']",50.094,450.846,1127.115,626.175,-1177.209
22,6,627.95,2024-02-08 14:21:50,[-110 -120 -150 -110 -200  100],"[0.5238095238095238, 0.5454545454545454, 0.6, 0.5238095238095238, 0.6666666666666666, 0.5]",0.02993197279,33.40909091,2.35974026,"['Win', 'Win', 'Win', 'Win', 'Win', 'Win']",62.795,565.155,14128.875,13500.925,-14191.67
92,2,826.31,2024-04-08 18:56:33,[-250  105],"[0.7142857142857143, 0.4878048780487805]",0.3484320557,2.87,0.2020905923,"['Win', 'Win']",82.631,743.679,1859.1975,1032.8875,-1941.8285
3,3,713.2,2024-06-24 9:52:00,[-110  100 -110],"[0.5238095238095238, 0.5, 0.5238095238095238]",0.1371882086,7.289256198,0.5476190476,"['Loss', 'Loss', 'Win']",71.32,641.88,0,-713.2,641.88
100,6,313.84,2024-02-23 17:55:55,[ 115 -150  150  105  180  180],"[0.46511627906976744, 0.6, 0.4, 0.4878048780487805, 0.35714285714285715, 0.35714285714285715]",0.006945489483,143.9783333,1.667206871,"['Loss', 'Win', 'Loss', 'Win', 'Loss', 'Loss']",31.384,282.456,0,-313.84,282.456
13,3,595.19,2024-09-06 3:01:37,[-120  200  150],"[0.5454545454545454, 0.3333333333333333, 0.4]",0.07272727273,13.75,0.2787878788,"['Win', 'Loss', 'Loss']",59.519,535.671,0,-595.19,535.671
75,2,193.62,2024-08-22 18:55:06,[200 115],"[0.3333333333333333, 0.46511627906976744]",0.1550387597,6.45,-0.2015503876,"['Loss', 'Win']",19.362,174.258,0,-193.62,174.258
64,5,283.39,2024-10-03 15:12:53,[200 110 115 150 100],"[0.3333333333333333, 0.47619047619047616, 0.46511627906976744, 0.4, 0.5]",0.01476559616,67.725,1.174640089,"['Loss', 'Win', 'Win', 'Loss', 'Loss']",28.339,255.051,0,-283.39,255.051
55,2,687.45,2024-03-24 16:43:13,[-200 -120],"[0.6666666666666666, 0.5454545454545454]",0.3636363636,2.75,0.2121212121,"['Loss', 'Loss']",68.745,618.705,0,-687.45,618.705
45,4,73.27,2024-06-26 21:34:05,[ 180 -150 -110  115],"[0.35714285714285715, 0.6, 0.5238095238095238, 0.46511627906976744]",0.05220692928,19.15454545,0.94606866,"['Loss', 'Win', 'Win', 'Win']",7.327,65.943,65.943,-7.327,-73.27
85,4,661.69,2024-12-17 21:39:57,[-150  180  200 -120],"[0.6, 0.35714285714285715, 0.3333333333333333, 0.5454545454545454]",0.03896103896,25.66666667,0.8359307359,"['Loss', 'Loss', 'Loss', 'Win']",66.169,595.521,0,-661.69,595.521
77,2,178.65,2024-03-14 0:35:38,[100 105],"[0.5, 0.4878048780487805]",0.243902439,4.1,-0.01219512195,"['Win', 'Win']",17.865,160.785,401.9625,223.3125,-419.8275
35,4,787.79,2024-11-16 7:46:38,[ 115 -200  110 -350],"[0.46511627906976744, 0.6666666666666666, 0.47619047619047616, 0.7777777777777778]",0.1148435257,8.7075,1.3857512,"['Loss', 'Win', 'Loss', 'Win']",78.779,709.011,0,-787.79,709.011
76,2,348.1,2024-02-06 1:47:42,[100 115],"[0.5, 0.46511627906976744]",0.2325581395,4.3,-0.03488372093,"['Win', 'Win']",34.81,313.29,783.225,435.125,-818.035
64,2,399.28,2024-09-12 8:06:49,[ 200 -350],"[0.3333333333333333, 0.7777777777777778]",0.2592592593,3.857142857,0.1111111111,"['Loss', 'Win']",39.928,359.352,0,-399.28,359.352
11,2,622.27,2024-10-16 12:10:37,[-350  110],"[0.7777777777777778, 0.47619047619047616]",0.3703703704,2.7,0.253968254,"['Win', 'Loss']",62.227,560.043,0,-622.27,560.043
71,4,118.66,2024-03-12 14:18:15,[ 100  200 -120 -110],"[0.5, 0.3333333333333333, 0.5454545454545454, 0.5238095238095238]",0.04761904762,21,0.9025974026,"['Win', 'Win', 'Loss', 'Win']",11.866,106.794,106.794,-11.866,-118.66
37,3,987.22,2024-04-01 6:17:39,[-250 -120 -250],"[0.7142857142857143, 0.5454545454545454, 0.7142857142857143]",0.2782931354,3.593333333,0.974025974,"['Win', 'Loss', 'Win']",98.722,888.498,977.3478,-9.8722,-1076.0698
1,2,895.45,2024-10-12 21:29:39,[ 180 -150],"[0.35714285714285715, 0.6]",0.2142857143,4.666666667,-0.04285714286,"['Loss', 'Loss']",89.545,805.905,0,-895.45,805.905
49,5,46.84,2024-11-25 1:25:46,[ 200  150 -250  115 -350],"[0.3333333333333333, 0.4, 0.7142857142857143, 0.46511627906976744, 0.7777777777777778]",0.03445305771,29.025,1.690513104,"['Loss', 'Win', 'Win', 'Loss', 'Win']",4.684,42.156,12.6468,-34.1932,-17.3308
56,2,933.4,2024-06-17 12:32:54,[-200 -110],"[0.6666666666666666, 0.5238095238095238]",0.3492063492,2.863636364,0.1904761905,"['Win', 'Loss']",93.34,840.06,0,-933.4,840.06
36,3,392.33,2024-07-23 7:39:11,[ 100  100 -350],"[0.5, 0.5, 0.7777777777777778]",0.1944444444,5.142857143,0.7777777778,"['Win', 'Loss', 'Loss']",39.233,353.097,0,-392.33,353.097
62,4,119.01,2024-10-13 8:06:29,[-120 -120 -200 -110],"[0.5454545454545454, 0.5454545454545454, 0.6666666666666666, 0.5238095238095238]",0.1038961039,9.625,1.281385281,"['Win', 'Loss', 'Loss', 'Loss']",11.901,107.109,0,-119.01,107.109
31,2,817.21,2024-11-25 1:48:52,[-250 -120],"[0.7142857142857143, 0.5454545454545454]",0.3896103896,2.566666667,0.2597402597,"['Win', 'Loss']",81.721,735.489,0,-817.21,735.489
41,2,827.28,2024-12-19 17:30:01,[-350  110],"[0.7777777777777778, 0.47619047619047616]",0.3703703704,2.7,0.253968254,"['Loss', 'Loss']",82.728,744.552,0,-827.28,744.552
90,2,134.72,2024-06-09 3:26:11,[110 105],"[0.47619047619047616, 0.4878048780487805]",0.2322880372,4.305,-0.03600464576,"['Loss', 'Win']",13.472,121.248,0,-134.72,121.248
69,5,510.51,2024-08-02 15:42:33,[-350 -250  180 -150 -120],"[0.7777777777777778, 0.7142857142857143, 0.35714285714285715, 0.6, 0.5454545454545454]",0.06493506494,15.4,1.994660895,"['Win', 'Loss', 'Win', 'Win', 'Loss']",51.051,459.459,137.8377,-372.6723,-188.8887
56,4,770.02,2024-04-16 20:53:57,[ 105  200 -110  150],"[0.4878048780487805, 0.3333333333333333, 0.5238095238095238, 0.4]",0.03406891212,29.35227273,0.7449477352,"['Loss', 'Loss', 'Loss', 'Win']",77.002,693.018,0,-770.02,693.018
88,5,449.2,2024-04-14 8:18:31,[110 200 105 200 110],"[0.47619047619047616, 0.3333333333333333, 0.4878048780487805, 0.3333333333333333, 0.47619047619047616]",0.01229037234,81.3645,1.106852497,"['Loss', 'Loss', 'Loss', 'Loss', 'Loss']",44.92,404.28,0,-449.2,404.28
80,2,364.46,2024-04-29 2:00:04,[-120 -200],"[0.5454545454545454, 0.6666666666666666]",0.3636363636,2.75,0.2121212121,"['Loss', 'Win']",36.446,328.014,0,-364.46,328.014
34,2,982.49,2024-02-09 22:14:31,[ 100 -110],"[0.5, 0.5238095238095238]",0.2619047619,3.818181818,0.02380952381,"['Win', 'Loss']",98.249,884.241,0,-982.49,884.241
12,5,881.3,2024-04-02 16:42:08,[ 200 -200 -110 -150  115],"[0.3333333333333333, 0.6666666666666666, 0.5238095238095238, 0.6, 0.46511627906976744]",0.03248431155,30.78409091,1.588925803,"['Loss', 'Win', 'Win', 'Loss', 'Loss']",88.13,793.17,0,-881.3,793.17
60,5,993.82,2024-06-24 8:26:14,[ 180  110  180 -200  110],"[0.35714285714285715, 0.47619047619047616, 0.35714285714285715, 0.6666666666666666, 0.47619047619047616]",0.01928208925,51.8616,1.333333333,"['Loss', 'Win', 'Win', 'Win', 'Loss']",99.382,894.438,268.3314,-725.4886,-367.7134
31,4,337.5,2024-12-10 20:34:55,[-150  200 -250 -150],"[0.6, 0.3333333333333333, 0.7142857142857143, 0.6]",0.08571428571,11.66666667,1.247619048,"['Win', 'Win', 'Win', 'Win']",33.75,303.75,1215,877.5,-1248.75
67,6,102.47,2024-04-02 2:44:57,[ 180  105  105 -120  180  180],"[0.35714285714285715, 0.4878048780487805, 0.4878048780487805, 0.5454545454545454, 0.35714285714285715, 0.35714285714285715]",0.005912576176,169.1310133,1.592492873,"['Win', 'Win', 'Loss', 'Loss', 'Loss', 'Win']",10.247,92.223,0,-102.47,92.223
16,5,285.2,2024-05-26 12:01:40,[-200 -200 -200  100 -250],"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7142857142857143]",0.1058201058,9.45,2.214285714,"['Win', 'Win', 'Win', 'Win', 'Win']",28.52,256.68,2566.8,2281.6,-2595.32
23,5,981.37,2024-01-18 22:48:25,[ 115 -150  105  110  180],"[0.46511627906976744, 0.6, 0.4878048780487805, 0.47619047619047616, 0.35714285714285715]",0.02315163161,43.1935,1.38625449,"['Loss', 'Win', 'Win', 'Loss', 'Loss']",98.137,883.233,0,-981.37,883.233
60,6,985.43,2024-09-12 20:32:27,[ 150 -120  200 -350 -200 -150],"[0.4, 0.5454545454545454, 0.3333333333333333, 0.7777777777777778, 0.6666666666666666, 0.6]",0.02262626263,44.19642857,2.323232323,"['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Win']",98.543,886.887,0,-985.43,886.887
47,4,597.97,2024-01-19 21:41:20,[ 115 -350  150  110],"[0.46511627906976744, 0.7777777777777778, 0.4, 0.47619047619047616]",0.06890611542,14.5125,1.119084533,"['Loss', 'Win', 'Loss', 'Win']",59.797,538.173,0,-597.97,538.173
44,6,281.09,2024-09-22 8:24:52,[ 180  150  105 -250  150 -250],"[0.35714285714285715, 0.4, 0.4878048780487805, 0.7142857142857143, 0.4, 0.7142857142857143]",0.01422171656,70.315,2.073519164,"['Win', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",28.109,252.981,0,-281.09,252.981
25,4,598.48,2024-11-26 18:50:53,[ 105  110 -350 -250],"[0.4878048780487805, 0.47619047619047616, 0.7777777777777778, 0.7142857142857143]",0.1290489095,7.749,1.456058846,"['Win', 'Win', 'Win', 'Win']",59.848,538.632,2154.528,1556.048,-2214.376
13,2,220.01,2024-04-09 3:22:32,[-120  180],"[0.5454545454545454, 0.35714285714285715]",0.1948051948,5.133333333,-0.0974025974,"['Win', 'Win']",22.001,198.009,495.0225,275.0125,-517.0235
50,2,208.29,2024-03-25 10:58:17,[-150 -350],"[0.6, 0.7777777777777778]",0.4666666667,2.142857143,0.3777777778,"['Win', 'Win']",20.829,187.461,468.6525,260.3625,-489.4815
74,6,435.45,2024-09-21 4:16:19,[ 115  115  150 -150  200 -120],"[0.46511627906976744, 0.46511627906976744, 0.4, 0.6, 0.3333333333333333, 0.5454545454545454]",0.009439992133,105.9322917,1.809020437,"['Loss', 'Loss', 'Loss', 'Win', 'Win', 'Loss']",43.545,391.905,0,-435.45,391.905
43,5,229.06,2024-09-12 19:17:14,[ 110 -350  100  150  180],"[0.47619047619047616, 0.7777777777777778, 0.5, 0.4, 0.35714285714285715]",0.02645502646,37.8,1.511111111,"['Win', 'Win', 'Win', 'Win', 'Loss']",22.906,206.154,309.231,80.171,-332.137
37,3,911.79,2024-10-15 19:28:07,[-250 -150 -250],"[0.7142857142857143, 0.6, 0.7142857142857143]",0.306122449,3.266666667,1.028571429,"['Win', 'Win', 'Win']",91.179,820.611,1436.06925,524.27925,-1527.24825
29,4,722.41,2024-06-12 12:24:44,[ 200  115  110 -110],"[0.3333333333333333, 0.46511627906976744, 0.47619047619047616, 0.5238095238095238]",0.03867179947,25.85863636,0.7984496124,"['Loss', 'Win', 'Loss', 'Loss']",72.241,650.169,0,-722.41,650.169
70,4,743.48,2024-01-01 8:14:34,[100 115 200 150],"[0.5, 0.46511627906976744, 0.3333333333333333, 0.4]",0.03100775194,32.25,0.6984496124,"['Loss', 'Loss', 'Loss', 'Win']",74.348,669.132,0,-743.48,669.132
55,3,960.43,2024-04-30 17:50:54,[180 105 110],"[0.35714285714285715, 0.4878048780487805, 0.47619047619047616]",0.08296001327,12.054,0.3211382114,"['Loss', 'Win', 'Loss']",96.043,864.387,0,-960.43,864.387
51,2,705.68,2024-09-12 22:31:00,[ 105 -250],"[0.4878048780487805, 0.7142857142857143]",0.3484320557,2.87,0.2020905923,"['Win', 'Win']",70.568,635.112,1587.78,882.1,-1658.348
80,4,206.35,2024-02-08 0:08:31,[-110 -350  105  150],"[0.5238095238095238, 0.7777777777777778, 0.4878048780487805, 0.4]",0.07949412827,12.57954545,1.18939218,"['Win', 'Win', 'Loss', 'Win']",20.635,185.715,185.715,-20.635,-206.35
12,2,908.61,2024-07-22 18:30:44,[100 110],"[0.5, 0.47619047619047616]",0.2380952381,4.2,-0.02380952381,"['Loss', 'Loss']",90.861,817.749,0,-908.61,817.749
5,6,648.85,2024-08-01 17:51:58,[-150  110 -200 -200  180 -150],"[0.6, 0.47619047619047616, 0.6666666666666666, 0.6666666666666666, 0.35714285714285715, 0.6]",0.02721088435,36.75,2.366666667,"['Loss', 'Win', 'Win', 'Win', 'Win', 'Win']",64.885,583.965,1167.93,519.08,-1232.815
46,5,964.6,2024-04-16 10:15:50,[-250 -200  110 -250  150],"[0.7142857142857143, 0.6666666666666666, 0.47619047619047616, 0.7142857142857143, 0.4]",0.06478781989,15.435,1.971428571,"['Loss', 'Win', 'Win', 'Win', 'Loss']",96.46,868.14,260.442,-704.158,-356.902
64,3,295.37,2024-06-24 20:14:07,[-120  150 -120],"[0.5454545454545454, 0.4, 0.5454545454545454]",0.1190082645,8.402777778,0.4909090909,"['Win', 'Loss', 'Win']",29.537,265.833,292.4163,-2.9537,-321.9533
63,5,100.56,2024-06-22 14:27:54,[ 115  115  100 -250  180],"[0.46511627906976744, 0.46511627906976744, 0.5, 0.7142857142857143, 0.35714285714285715]",0.02759351442,36.2404,1.50166113,"['Win', 'Win', 'Win', 'Win', 'Win']",10.056,90.504,905.04,804.48,-915.096
34,2,350.44,2024-05-19 14:19:26,[ 100 -350],"[0.5, 0.7777777777777778]",0.3888888889,2.571428571,0.2777777778,"['Loss', 'Win']",35.044,315.396,0,-350.44,315.396
73,6,804.32,2024-08-07 19:20:36,[ 150  150  115 -350 -200  105],"[0.4, 0.4, 0.46511627906976744, 0.7777777777777778, 0.6666666666666666, 0.4878048780487805]",0.01882313397,53.12611607,2.197365602,"['Win', 'Loss', 'Win', 'Win', 'Win', 'Win']",80.432,723.888,1447.776,643.456,-1528.208
3,3,771.67,2024-08-07 9:36:27,[-200 -150  180],"[0.6666666666666666, 0.6, 0.35714285714285715]",0.1428571429,7,0.6238095238,"['Loss', 'Win', 'Win']",77.167,694.503,763.9533,-7.7167,-841.1203
5,6,749.7,2024-01-19 5:59:22,[-200  150 -150 -110  100 -350],"[0.6666666666666666, 0.4, 0.6, 0.5238095238095238, 0.5, 0.7777777777777778]",0.03259259259,30.68181818,2.468253968,"['Win', 'Win', 'Win', 'Win', 'Win', 'Loss']",74.97,674.73,1349.46,599.76,-1424.43
56,6,88.47,2024-02-14 23:57:51,[-150  110 -120 -110  105  100],"[0.6, 0.47619047619047616, 0.5454545454545454, 0.5238095238095238, 0.4878048780487805, 0.5]",0.01991040319,50.225,2.133259424,"['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",8.847,79.623,0,-88.47,79.623
57,2,914.18,2024-03-31 8:44:42,[180 200],"[0.35714285714285715, 0.3333333333333333]",0.119047619,8.4,-0.3095238095,"['Win', 'Win']",91.418,822.762,2056.905,1142.725,-2148.323
63,6,460.1,2024-09-04 6:07:52,[-120  200  150  180  105  100],"[0.5454545454545454, 0.3333333333333333, 0.4, 0.35714285714285715, 0.4878048780487805, 0.5]",0.006335128286,157.85,1.623735614,"['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Loss']",46.01,414.09,0,-460.1,414.09
35,6,91.11,2024-12-07 4:19:55,[-350 -200 -110  200 -350  200],"[0.7777777777777778, 0.6666666666666666, 0.5238095238095238, 0.3333333333333333, 0.7777777777777778, 0.3333333333333333]",0.0234720317,42.6038961,2.412698413,"['Win', 'Loss', 'Win', 'Loss', 'Win', 'Win']",9.111,81.999,32.7996,-58.3104,-41.9106
96,6,540.93,2024-11-21 22:36:08,[ 150 -150  105  150  200  180],"[0.4, 0.6, 0.4878048780487805, 0.4, 0.3333333333333333, 0.35714285714285715]",0.005574912892,179.375,1.578281069,"['Win', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",54.093,486.837,0,-540.93,486.837
7,4,867.93,2024-09-27 22:29:50,[-350  150  200  150],"[0.7777777777777778, 0.4, 0.3333333333333333, 0.4]",0.04148148148,24.10714286,0.9111111111,"['Win', 'Win', 'Loss', 'Loss']",86.793,781.137,0,-867.93,781.137
52,6,17.56,2024-09-07 8:08:44,[105 180 110 200 180 180],"[0.4878048780487805, 0.35714285714285715, 0.47619047619047616, 0.3333333333333333, 0.35714285714285715, 0.35714285714285715]",0.003527211449,283.51008,1.368757259,"['Win', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",1.756,15.804,0,-17.56,15.804
5,3,329.93,2024-05-28 23:47:11,[-110  200 -350],"[0.5238095238095238, 0.3333333333333333, 0.7777777777777778]",0.1358024691,7.363636364,0.6349206349,"['Loss', 'Loss', 'Win']",32.993,296.937,0,-329.93,296.937
54,6,674.44,2024-11-07 9:22:03,[ 180 -250  100 -250  150 -150],"[0.35714285714285715, 0.7142857142857143, 0.5, 0.7142857142857143, 0.4, 0.6]",0.02186588921,45.73333333,2.285714286,"['Win', 'Win', 'Win', 'Win', 'Loss', 'Loss']",67.444,606.996,242.7984,-431.6416,-310.2424
53,2,952.07,2024-03-08 14:20:03,[-350 -110],"[0.7777777777777778, 0.5238095238095238]",0.4074074074,2.454545455,0.3015873016,"['Win', 'Win']",95.207,856.863,2142.1575,1190.0875,-2237.3645
5,6,160.06,2024-07-19 20:24:03,[-200  180  100  180  150 -120],"[0.6666666666666666, 0.35714285714285715, 0.5, 0.35714285714285715, 0.4, 0.5454545454545454]",0.009276437848,107.8,1.826406926,"['Loss', 'Win', 'Win', 'Loss', 'Loss', 'Win']",16.006,144.054,0,-160.06,144.054
66,2,596.56,2024-10-28 19:44:23,[-350 -110],"[0.7777777777777778, 0.5238095238095238]",0.4074074074,2.454545455,0.3015873016,"['Loss', 'Win']",59.656,536.904,0,-596.56,536.904
36,6,473.02,2024-10-22 16:25:09,[-200 -200  110  200 -350 -120],"[0.6666666666666666, 0.6666666666666666, 0.47619047619047616, 0.3333333333333333, 0.7777777777777778, 0.5454545454545454]",0.02992891882,33.4125,2.466089466,"['Win', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",47.302,425.718,0,-473.02,425.718
60,4,785.25,2024-06-25 20:45:18,[-250  115  150 -250],"[0.7142857142857143, 0.46511627906976744, 0.4, 0.7142857142857143]",0.09492168961,10.535,1.293687708,"['Loss', 'Win', 'Loss', 'Win']",78.525,706.725,0,-785.25,706.725
26,5,539.78,2024-09-16 18:05:40,[-200 -110  100  110  100],"[0.6666666666666666, 0.5238095238095238, 0.5, 0.47619047619047616, 0.5]",0.04157218443,24.05454545,1.666666667,"['Loss', 'Win', 'Win', 'Win', 'Loss']",53.978,485.802,145.7406,-394.0394,-199.7186
67,3,60.57,2024-06-02 5:36:41,[ 100 -110 -150],"[0.5, 0.5238095238095238, 0.6]",0.1571428571,6.363636364,0.6238095238,"['Win', 'Loss', 'Loss']",6.057,54.513,0,-60.57,54.513
43,3,881.21,2024-04-03 9:22:00,[-150 -120 -120],"[0.6, 0.5454545454545454, 0.5454545454545454]",0.1785123967,5.601851852,0.6909090909,"['Win', 'Win', 'Win']",88.121,793.089,1387.90575,506.69575,-1476.02675
25,4,321.06,2024-06-11 19:44:11,[115 150 100 115],"[0.46511627906976744, 0.4, 0.5, 0.46511627906976744]",0.04326663061,23.1125,0.8302325581,"['Win', 'Loss', 'Win', 'Loss']",32.106,288.954,0,-321.06,288.954
33,2,317.01,2024-10-04 13:48:50,[-250 -110],"[0.7142857142857143, 0.5238095238095238]",0.3741496599,2.672727273,0.2380952381,"['Win', 'Win']",31.701,285.309,713.2725,396.2625,-744.9735
59,4,644.93,2024-06-15 9:24:46,[ 150  115 -250  100],"[0.4, 0.46511627906976744, 0.7142857142857143, 0.5]",0.06644518272,15.05,1.079401993,"['Win', 'Win', 'Win', 'Win']",64.493,580.437,2321.748,1676.818,-2386.241
1,6,187.06,2024-12-22 17:44:55,[-250 -120  100 -150 -110  200],"[0.7142857142857143, 0.5454545454545454, 0.5, 0.6, 0.5238095238095238, 0.3333333333333333]",0.02040816327,49,2.216883117,"['Win', 'Win', 'Loss', 'Win', 'Loss', 'Loss']",18.706,168.354,0,-187.06,168.354
43,3,386.15,2024-10-17 2:41:41,[ 150  180 -350],"[0.4, 0.35714285714285715, 0.7777777777777778]",0.1111111111,9,0.5349206349,"['Win', 'Win', 'Win']",38.615,347.535,608.18625,222.03625,-646.80125
58,6,259.92,2024-05-20 8:56:38,[ 105  100  180  115 -250  150],"[0.4878048780487805, 0.5, 0.35714285714285715, 0.46511627906976744, 0.7142857142857143, 0.4]",0.01157581581,86.387,1.924349729,"['Loss', 'Win', 'Win', 'Win', 'Loss', 'Loss']",25.992,233.928,0,-259.92,233.928
